scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,status,warmup,error_type,error_message
unspecified,ssh,command_loop,1,71,1,ls,178.817026,100.00,ok,0,,
unspecified,ssh,command_loop,1,72,1,ls,89.775081,100.00,ok,0,,
unspecified,ssh,command_loop,1,73,1,ls,183.185364,100.00,ok,0,,
unspecified,ssh,command_loop,1,74,1,ls,130.230508,100.00,ok,0,,
unspecified,ssh,command_loop,1,75,1,ls,159.638612,100.00,ok,0,,
unspecified,ssh,command_loop,1,76,1,ls,176.493176,100.00,ok,0,,
unspecified,ssh,command_loop,1,77,1,ls,445.637202,100.00,ok,0,,
unspecified,ssh,command_loop,1,78,1,ls,50.236919,100.00,ok,0,,
unspecified,ssh,command_loop,1,79,1,ls,371.454521,100.00,ok,0,,
unspecified,ssh,command_loop,1,80,1,ls,50.276399,100.00,ok,0,,
unspecified,ssh,command_loop,1,81,1,ls,370.935825,100.00,ok,0,,
unspecified,ssh,command_loop,1,82,1,ls,50.224808,100.00,ok,0,,
unspecified,ssh,command_loop,1,83,1,ls,217.360339,100.00,ok,0,,
unspecified,ssh,command_loop,1,84,1,ls,135.666794,100.00,ok,0,,
unspecified,ssh,command_loop,1,85,1,ls,131.179569,100.00,ok,0,,
unspecified,ssh,command_loop,1,86,1,ls,150.440595,100.00,ok,0,,
unspecified,ssh,command_loop,1,87,1,ls,188.168917,100.00,ok,0,,
unspecified,ssh,command_loop,1,88,1,ls,92.790295,100.00,ok,0,,
unspecified,ssh,command_loop,1,89,1,ls,182.957501,100.00,ok,0,,
unspecified,ssh,command_loop,1,90,1,ls,910.608262,100.00,ok,0,,
unspecified,ssh,command_loop,1,91,1,ls,169.432200,100.00,ok,0,,
unspecified,ssh,command_loop,1,92,1,ls,75.268131,100.00,ok,0,,
unspecified,ssh,command_loop,1,93,1,ls,521.358838,100.00,ok,0,,
unspecified,ssh,command_loop,1,94,1,ls,50.434213,100.00,ok,0,,
unspecified,ssh,command_loop,1,95,1,ls,202.858259,100.00,ok,0,,
unspecified,ssh,command_loop,1,96,1,ls,145.443233,100.00,ok,0,,
unspecified,ssh,command_loop,1,97,1,ls,120.224525,100.00,ok,0,,
unspecified,ssh,command_loop,1,98,1,ls,164.949200,100.00,ok,0,,
unspecified,ssh,command_loop,1,99,1,ls,137.914539,100.00,ok,0,,
unspecified,ssh,command_loop,1,100,1,ls,129.411286,100.00,ok,0,,
unspecified,ssh,command_loop,2,1,1,ls,250.071258,8.26,ok,0,,
unspecified,ssh,command_loop,2,2,1,ls,435.417270,100.00,ok,0,,
unspecified,ssh,command_loop,2,3,1,ls,249.147459,100.00,ok,0,,
unspecified,ssh,command_loop,2,4,1,ls,187.266741,100.00,ok,0,,
unspecified,ssh,command_loop,2,5,1,ls,421.703232,100.00,ok,0,,
unspecified,ssh,command_loop,2,6,1,ls,50.392735,100.00,ok,0,,
unspecified,ssh,command_loop,2,7,1,ls,412.937075,100.00,ok,0,,
unspecified,ssh,command_loop,2,8,1,ls,50.370754,100.00,ok,0,,
unspecified,ssh,command_loop,2,9,1,ls,406.342368,100.00,ok,0,,
unspecified,ssh,command_loop,2,10,1,ls,50.415272,100.00,ok,0,,
unspecified,ssh,command_loop,2,11,1,ls,401.807755,100.00,ok,0,,
unspecified,ssh,command_loop,2,12,1,ls,50.441197,100.00,ok,0,,
unspecified,ssh,command_loop,2,13,1,ls,420.350075,100.00,ok,0,,
unspecified,ssh,command_loop,2,14,1,ls,50.430179,100.00,ok,0,,
unspecified,ssh,command_loop,2,15,1,ls,420.503905,100.00,ok,0,,
unspecified,ssh,command_loop,2,16,1,ls,50.398625,100.00,ok,0,,
unspecified,ssh,command_loop,2,17,1,ls,404.761917,100.00,ok,0,,
unspecified,ssh,command_loop,2,18,1,ls,50.470939,100.00,ok,0,,
unspecified,ssh,command_loop,2,19,1,ls,360.686155,100.00,ok,0,,
unspecified,ssh,command_loop,2,20,1,ls,50.471920,100.00,ok,0,,
unspecified,ssh,command_loop,2,21,1,ls,721.276427,100.00,ok,0,,
unspecified,ssh,command_loop,2,22,1,ls,50.405699,100.00,ok,0,,
unspecified,ssh,command_loop,2,23,1,ls,617.945719,100.00,ok,0,,
unspecified,ssh,command_loop,2,24,1,ls,50.341015,100.00,ok,0,,
unspecified,ssh,command_loop,2,25,1,ls,411.379708,100.00,ok,0,,
unspecified,ssh,command_loop,2,26,1,ls,50.394552,100.00,ok,0,,
unspecified,ssh,command_loop,2,27,1,ls,683.998343,100.00,ok,0,,
unspecified,ssh,command_loop,2,28,1,ls,50.416144,100.00,ok,0,,
unspecified,ssh,command_loop,2,29,1,ls,376.361785,100.00,ok,0,,
unspecified,ssh,command_loop,2,30,1,ls,50.424959,100.00,ok,0,,
unspecified,ssh,command_loop,2,31,1,ls,431.351266,100.00,ok,0,,
unspecified,ssh,command_loop,2,32,1,ls,50.409070,100.00,ok,0,,
unspecified,ssh,command_loop,2,33,1,ls,488.527544,100.00,ok,0,,
unspecified,ssh,command_loop,2,34,1,ls,50.396941,100.00,ok,0,,
unspecified,ssh,command_loop,2,35,1,ls,356.661676,100.00,ok,0,,
unspecified,ssh,command_loop,2,36,1,ls,50.400034,100.00,ok,0,,
unspecified,ssh,command_loop,2,37,1,ls,343.667327,100.00,ok,0,,
unspecified,ssh,command_loop,2,38,1,ls,50.390904,100.00,ok,0,,
unspecified,ssh,command_loop,2,39,1,ls,378.437887,100.00,ok,0,,
unspecified,ssh,command_loop,2,40,1,ls,50.460200,100.00,ok,0,,
unspecified,ssh,command_loop,2,41,1,ls,522.739620,100.00,ok,0,,
unspecified,ssh,command_loop,2,42,1,ls,50.386571,100.00,ok,0,,
unspecified,ssh,command_loop,2,43,1,ls,398.100356,100.00,ok,0,,
unspecified,ssh,command_loop,2,44,1,ls,50.393646,100.00,ok,0,,
unspecified,ssh,command_loop,2,45,1,ls,365.062085,100.00,ok,0,,
unspecified,ssh,command_loop,2,46,1,ls,50.431145,100.00,ok,0,,
unspecified,ssh,command_loop,2,47,1,ls,434.147306,100.00,ok,0,,
unspecified,ssh,command_loop,2,48,1,ls,50.408349,100.00,ok,0,,
unspecified,ssh,command_loop,2,49,1,ls,535.416259,100.00,ok,0,,
unspecified,ssh,command_loop,2,50,1,ls,50.458108,100.00,ok,0,,
unspecified,ssh,command_loop,2,51,1,ls,414.327474,100.00,ok,0,,
unspecified,ssh,command_loop,2,52,1,ls,50.399999,100.00,ok,0,,
unspecified,ssh,command_loop,2,53,1,ls,335.871905,100.00,ok,0,,
