scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,received_pct,status,error_type,error_message
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,54,1,find /etc /var/log -type f 2>/dev/null,47.728454,28772,588.698227,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,55,1,find /etc /var/log -type f 2>/dev/null,41.794874,28772,672.275175,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,56,1,find /etc /var/log -type f 2>/dev/null,41.575044,28772,675.829862,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,57,1,find /etc /var/log -type f 2>/dev/null,41.211401,28787,682.148726,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,58,1,find /etc /var/log -type f 2>/dev/null,45.063271,28772,623.515684,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,59,1,find /etc /var/log -type f 2>/dev/null,42.672102,28772,658.454937,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,60,1,find /etc /var/log -type f 2>/dev/null,43.210761,28772,650.246735,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,61,1,find /etc /var/log -type f 2>/dev/null,41.184123,28772,682.244860,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,62,1,find /etc /var/log -type f 2>/dev/null,41.487804,28772,677.250988,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,63,1,find /etc /var/log -type f 2>/dev/null,43.366999,28772,647.904095,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,64,1,find /etc /var/log -type f 2>/dev/null,48.404500,28772,580.476118,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,65,1,find /etc /var/log -type f 2>/dev/null,40.906406,28787,687.234774,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,66,1,find /etc /var/log -type f 2>/dev/null,43.503052,28772,645.877817,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,67,1,find /etc /var/log -type f 2>/dev/null,44.903273,28772,625.737377,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,68,1,find /etc /var/log -type f 2>/dev/null,44.548296,28772,630.723479,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,69,1,find /etc /var/log -type f 2>/dev/null,42.305478,28772,664.161181,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,70,1,find /etc /var/log -type f 2>/dev/null,41.947353,28772,669.831449,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,71,1,find /etc /var/log -type f 2>/dev/null,46.725673,28772,601.332296,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,72,1,find /etc /var/log -type f 2>/dev/null,42.080611,28772,667.710273,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,73,1,find /etc /var/log -type f 2>/dev/null,41.323325,28772,679.946646,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,74,1,find /etc /var/log -type f 2>/dev/null,41.789707,28772,672.358297,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,75,1,find /etc /var/log -type f 2>/dev/null,40.979479,28772,685.651866,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,76,1,find /etc /var/log -type f 2>/dev/null,41.416861,28772,678.411052,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,77,1,find /etc /var/log -type f 2>/dev/null,41.119254,28772,683.321158,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,78,1,find /etc /var/log -type f 2>/dev/null,41.166346,28772,682.539477,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,79,1,find /etc /var/log -type f 2>/dev/null,41.753801,28772,672.936489,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,80,1,find /etc /var/log -type f 2>/dev/null,42.030630,28772,668.504285,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,81,1,find /etc /var/log -type f 2>/dev/null,42.876414,28772,655.317309,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,82,1,find /etc /var/log -type f 2>/dev/null,41.680894,28787,674.465012,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,83,1,find /etc /var/log -type f 2>/dev/null,42.060778,28772,668.025120,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,84,1,find /etc /var/log -type f 2>/dev/null,42.297367,28772,664.288542,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,85,1,find /etc /var/log -type f 2>/dev/null,42.306607,28772,664.143458,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,86,1,find /etc /var/log -type f 2>/dev/null,41.581451,28772,675.725728,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,87,1,find /etc /var/log -type f 2>/dev/null,44.840181,28772,626.617815,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,88,1,find /etc /var/log -type f 2>/dev/null,44.368670,28787,633.607108,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,89,1,find /etc /var/log -type f 2>/dev/null,44.014804,28772,638.368315,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,90,1,find /etc /var/log -type f 2>/dev/null,46.031627,28787,610.717164,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,91,1,find /etc /var/log -type f 2>/dev/null,48.183763,28772,583.135366,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,92,1,find /etc /var/log -type f 2>/dev/null,41.743893,28787,673.447124,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,93,1,find /etc /var/log -type f 2>/dev/null,45.462635,28787,618.360653,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,94,1,find /etc /var/log -type f 2>/dev/null,41.300047,28772,680.329886,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,95,1,find /etc /var/log -type f 2>/dev/null,41.691561,28772,673.941094,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,96,1,find /etc /var/log -type f 2>/dev/null,43.063337,28787,652.812964,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,97,1,find /etc /var/log -type f 2>/dev/null,40.926368,28772,686.541651,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,98,1,find /etc /var/log -type f 2>/dev/null,42.739323,28787,657.762049,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,99,1,find /etc /var/log -type f 2>/dev/null,46.069460,28772,609.897669,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,100,1,find /etc /var/log -type f 2>/dev/null,44.487834,28772,631.580676,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,1,1,find /etc /var/log -type f 2>/dev/null,52.148816,28772,538.797587,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,2,1,find /etc /var/log -type f 2>/dev/null,55.953576,28772,502.160152,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,3,1,find /etc /var/log -type f 2>/dev/null,49.615446,28787,566.603890,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,4,1,find /etc /var/log -type f 2>/dev/null,52.087743,28787,539.710555,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,5,1,find /etc /var/log -type f 2>/dev/null,50.476693,28772,556.646139,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,6,1,find /etc /var/log -type f 2>/dev/null,50.722485,28772,553.948732,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,7,1,find /etc /var/log -type f 2>/dev/null,45.413155,28772,618.711830,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,8,1,find /etc /var/log -type f 2>/dev/null,56.809341,28787,494.853561,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,9,1,find /etc /var/log -type f 2>/dev/null,62.067246,28787,452.933012,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,10,1,find /etc /var/log -type f 2>/dev/null,57.423314,28772,489.307466,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,11,1,find /etc /var/log -type f 2>/dev/null,49.761702,28772,564.644197,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,12,1,find /etc /var/log -type f 2>/dev/null,49.412838,28787,568.927142,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,13,1,find /etc /var/log -type f 2>/dev/null,60.072461,28772,467.729402,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,14,1,find /etc /var/log -type f 2>/dev/null,44.295337,28772,634.325375,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,15,1,find /etc /var/log -type f 2>/dev/null,52.232148,28772,537.937981,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,16,1,find /etc /var/log -type f 2>/dev/null,51.981893,28787,540.809560,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,17,1,find /etc /var/log -type f 2>/dev/null,52.981693,28772,530.327641,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,18,1,find /etc /var/log -type f 2>/dev/null,47.189574,28787,595.731267,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,19,1,find /etc /var/log -type f 2>/dev/null,49.912811,28772,562.934759,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,20,1,find /etc /var/log -type f 2>/dev/null,54.734464,28772,513.344869,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,21,1,find /etc /var/log -type f 2>/dev/null,50.793114,28772,553.178453,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,22,1,find /etc /var/log -type f 2>/dev/null,44.106989,28772,637.034105,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,23,1,find /etc /var/log -type f 2>/dev/null,54.449968,28772,516.027048,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,24,1,find /etc /var/log -type f 2>/dev/null,59.171677,28772,474.849754,100.00,ok,,
