scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,residual_bytes,status,warmup,error_type,error_message
default,ssh3,command_loop,4,5,4,grep -n root /etc/passwd,57.655665,100.00,0,ok,0,,
default,ssh3,command_loop,4,6,4,grep -n root /etc/passwd,54.378087,100.00,0,ok,0,,
default,ssh3,command_loop,4,7,4,grep -n root /etc/passwd,57.741990,100.00,0,ok,0,,
default,ssh3,command_loop,4,8,4,grep -n root /etc/passwd,57.583329,100.00,0,ok,0,,
default,ssh3,command_loop,4,9,4,grep -n root /etc/passwd,57.490467,100.00,0,ok,0,,
default,ssh3,command_loop,4,10,4,grep -n root /etc/passwd,56.457671,100.00,0,ok,0,,
default,ssh3,command_loop,4,11,4,grep -n root /etc/passwd,57.249366,100.00,0,ok,0,,
default,ssh3,command_loop,4,12,4,grep -n root /etc/passwd,56.600552,100.00,0,ok,0,,
default,ssh3,command_loop,4,13,4,grep -n root /etc/passwd,56.805095,100.00,0,ok,0,,
default,ssh3,command_loop,4,14,4,grep -n root /etc/passwd,56.890438,100.00,0,ok,0,,
default,ssh3,command_loop,4,15,4,grep -n root /etc/passwd,54.645619,100.00,0,ok,0,,
default,ssh3,command_loop,4,16,4,grep -n root /etc/passwd,56.821638,100.00,0,ok,0,,
default,ssh3,command_loop,4,17,4,grep -n root /etc/passwd,56.735608,100.00,0,ok,0,,
default,ssh3,command_loop,4,18,4,grep -n root /etc/passwd,56.647925,100.00,0,ok,0,,
default,ssh3,command_loop,4,19,4,grep -n root /etc/passwd,54.145101,100.00,0,ok,0,,
default,ssh3,command_loop,4,20,4,grep -n root /etc/passwd,59.381190,100.00,0,ok,0,,
default,ssh3,command_loop,5,1,4,grep -n root /etc/passwd,50.327068,55.88,171,ok,1,,
default,ssh3,command_loop,5,2,4,grep -n root /etc/passwd,58.126212,100.00,0,ok,1,,
default,ssh3,command_loop,5,3,4,grep -n root /etc/passwd,57.535496,100.00,0,ok,1,,
default,ssh3,command_loop,5,4,4,grep -n root /etc/passwd,57.158359,100.00,0,ok,0,,
default,ssh3,command_loop,5,5,4,grep -n root /etc/passwd,55.107572,100.00,0,ok,0,,
default,ssh3,command_loop,5,6,4,grep -n root /etc/passwd,57.700719,100.00,0,ok,0,,
