protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,status,error_type,error_message
ssh,find /,1,81,1,find /,352.751158,32625,90.319623,ok,,
ssh,find /,1,82,1,find /,292.641967,32625,108.871437,ok,,
ssh,find /,1,83,1,find /,361.543667,32625,88.123108,ok,,
ssh,find /,1,84,1,find /,216.832840,32610,146.867528,ok,,
ssh,find /,1,85,1,find /,365.485817,32610,87.132528,ok,,
ssh,find /,1,86,1,find /,242.994477,32610,131.055255,ok,,
ssh,find /,1,87,1,find /,239.465257,32610,132.986737,ok,,
ssh,find /,1,88,1,find /,264.901542,32625,120.272428,ok,,
ssh,find /,1,89,1,find /,233.867465,32625,136.232509,ok,,
ssh,find /,1,90,1,find /,286.441367,32610,111.177039,ok,,
ssh,find /,1,91,1,find /,263.605351,32610,120.808258,ok,,
ssh,find /,1,92,1,find /,211.308889,32610,150.706879,ok,,
ssh,find /,1,93,1,find /,254.063138,32625,125.403283,ok,,
ssh,find /,1,94,1,find /,196.288044,32610,162.239648,ok,,
ssh,find /,1,95,1,find /,311.006012,32610,102.395780,ok,,
ssh,find /,1,96,1,find /,303.550333,32610,104.910783,ok,,
ssh,find /,1,97,1,find /,344.632821,32610,92.404731,ok,,
ssh,find /,1,98,1,find /,269.201694,32625,118.351230,ok,,
ssh,find /,1,99,1,find /,230.643844,32610,138.073068,ok,,
ssh,find /,1,100,1,find /,354.776960,32625,89.803891,ok,,
ssh,find /,2,1,1,find /,449.898008,32610,70.784272,ok,,
ssh,find /,2,2,1,find /,239.530484,32625,133.011678,ok,,
ssh,find /,2,3,1,find /,251.206142,32625,126.829509,ok,,
ssh,find /,2,4,1,find /,342.510705,32625,93.020017,ok,,
ssh,find /,2,5,1,find /,344.472556,32625,92.490246,ok,,
ssh,find /,2,6,1,find /,335.552835,32625,94.948837,ok,,
ssh,find /,2,7,1,find /,169.498614,32610,187.881791,ok,,
ssh,find /,2,8,1,find /,188.676194,32610,168.784956,ok,,
ssh,find /,2,9,1,find /,324.108658,32625,98.301452,ok,,
ssh,find /,2,10,1,find /,463.528087,32610,68.702855,ok,,
ssh,find /,2,11,1,find /,199.161305,32625,159.972599,ok,,
ssh,find /,2,12,1,find /,252.643979,32625,126.107702,ok,,
ssh,find /,2,13,1,find /,304.993442,32610,104.414386,ok,,
ssh,find /,2,14,1,find /,384.622707,32625,82.835337,ok,,
ssh,find /,2,15,1,find /,275.397735,32625,115.688503,ok,,
ssh,find /,2,16,1,find /,228.929425,32610,139.107077,ok,,
ssh,find /,2,17,1,find /,187.677803,32625,169.760894,ok,,
ssh,find /,2,18,1,find /,369.114081,32610,86.276045,ok,,
ssh,find /,2,19,1,find /,317.054120,32625,100.488685,ok,,
ssh,find /,2,20,1,find /,238.876901,32610,133.314284,ok,,
ssh,find /,2,21,1,find /,267.878325,32625,118.935907,ok,,
ssh,find /,2,22,1,find /,218.475103,32610,145.763534,ok,,
ssh,find /,2,23,1,find /,261.692004,32610,121.691541,ok,,
ssh,find /,2,24,1,find /,298.336728,32610,106.744159,ok,,
ssh,find /,2,25,1,find /,205.453163,32625,155.073551,ok,,
ssh,find /,2,26,1,find /,291.454568,32625,109.314984,ok,,
ssh,find /,2,27,1,find /,199.166604,32625,159.968343,ok,,
ssh,find /,2,28,1,find /,265.866712,32625,119.835805,ok,,
ssh,find /,2,29,1,find /,276.007251,32610,115.379951,ok,,
ssh,find /,2,30,1,find /,170.282496,32625,187.102916,ok,,
ssh,find /,2,31,1,find /,310.710158,32610,102.493280,ok,,
ssh,find /,2,32,1,find /,229.612510,32610,138.693241,ok,,
ssh,find /,2,33,1,find /,260.859947,32625,122.135851,ok,,
ssh,find /,2,34,1,find /,231.560046,32625,137.590021,ok,,
ssh,find /,2,35,1,find /,294.538376,32610,108.120726,ok,,
ssh,find /,2,36,1,find /,175.006688,32610,181.968492,ok,,
ssh,find /,2,37,1,find /,237.400825,32625,134.204890,ok,,
ssh,find /,2,38,1,find /,333.288356,32610,95.550002,ok,,
ssh,find /,2,39,1,find /,227.597817,32625,139.985313,ok,,
ssh,find /,2,40,1,find /,249.200876,32610,127.791297,ok,,
ssh,find /,2,41,1,find /,265.191987,32625,120.140702,ok,,
ssh,find /,2,42,1,find /,173.516611,32610,183.531150,ok,,
ssh,find /,2,43,1,find /,212.889964,32625,149.656428,ok,,
ssh,find /,2,44,1,find /,338.226720,32610,94.154900,ok,,
ssh,find /,2,45,1,find /,238.641480,32610,133.445800,ok,,
ssh,find /,2,46,1,find /,187.033849,32610,170.267058,ok,,
ssh,find /,2,47,1,find /,208.496241,32625,152.810197,ok,,
ssh,find /,2,48,1,find /,309.580903,32610,102.867143,ok,,
ssh,find /,2,49,1,find /,401.348245,32610,79.346810,ok,,
ssh,find /,2,50,1,find /,342.290353,32610,93.037104,ok,,
ssh,find /,2,51,1,find /,298.518296,32610,106.679234,ok,,
ssh,find /,2,52,1,find /,280.294209,32625,113.667534,ok,,
ssh,find /,2,53,1,find /,274.450788,32625,116.087667,ok,,
