scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,received_pct,status,error_type,error_message
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,49,1,find /etc /var/log -type f 2>/dev/null,220.535113,28772,127.406724,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,50,1,find /etc /var/log -type f 2>/dev/null,219.137670,28772,128.219198,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,51,1,find /etc /var/log -type f 2>/dev/null,210.644936,28772,133.388710,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,52,1,find /etc /var/log -type f 2>/dev/null,213.057921,28772,131.878018,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,53,1,find /etc /var/log -type f 2>/dev/null,234.095665,28772,120.026384,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,54,1,find /etc /var/log -type f 2>/dev/null,215.507147,28772,130.379232,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,55,1,find /etc /var/log -type f 2>/dev/null,222.094962,28772,126.511903,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,56,1,find /etc /var/log -type f 2>/dev/null,222.869415,28772,126.072284,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,57,1,find /etc /var/log -type f 2>/dev/null,299.337942,28772,93.866003,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,58,1,find /etc /var/log -type f 2>/dev/null,223.909992,28772,125.486389,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,59,1,find /etc /var/log -type f 2>/dev/null,220.681056,28772,127.322466,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,60,1,find /etc /var/log -type f 2>/dev/null,289.703910,28772,96.987494,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,61,1,find /etc /var/log -type f 2>/dev/null,308.208670,28772,91.164393,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,62,1,find /etc /var/log -type f 2>/dev/null,292.368446,28772,96.103587,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,63,1,find /etc /var/log -type f 2>/dev/null,329.522911,28772,85.267686,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,64,1,find /etc /var/log -type f 2>/dev/null,313.841037,28772,89.528306,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,65,1,find /etc /var/log -type f 2>/dev/null,563.974813,28772,49.820764,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,66,1,find /etc /var/log -type f 2>/dev/null,392.232723,28772,71.635166,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,67,1,find /etc /var/log -type f 2>/dev/null,311.371053,28772,90.238498,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,68,1,find /etc /var/log -type f 2>/dev/null,400.465702,28772,70.162454,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,69,1,find /etc /var/log -type f 2>/dev/null,313.585744,28772,89.601191,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,70,1,find /etc /var/log -type f 2>/dev/null,894.622396,28772,31.407280,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,71,1,find /etc /var/log -type f 2>/dev/null,421.316634,28772,66.690119,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,72,1,find /etc /var/log -type f 2>/dev/null,408.168966,28772,68.838296,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,73,1,find /etc /var/log -type f 2>/dev/null,390.984242,28772,71.863910,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,74,1,find /etc /var/log -type f 2>/dev/null,414.200641,28772,67.835859,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,75,1,find /etc /var/log -type f 2>/dev/null,428.539535,28772,65.566077,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,76,1,find /etc /var/log -type f 2>/dev/null,402.847282,28772,69.747662,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,77,1,find /etc /var/log -type f 2>/dev/null,296.779906,28772,94.675063,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,78,1,find /etc /var/log -type f 2>/dev/null,313.300213,28772,89.682851,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,79,1,find /etc /var/log -type f 2>/dev/null,308.483651,28772,91.083129,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,80,1,find /etc /var/log -type f 2>/dev/null,295.413814,28772,95.112872,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,81,1,find /etc /var/log -type f 2>/dev/null,226.363757,28772,124.126126,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,82,1,find /etc /var/log -type f 2>/dev/null,298.070111,28787,94.314403,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,83,1,find /etc /var/log -type f 2>/dev/null,302.477606,28772,92.891691,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,84,1,find /etc /var/log -type f 2>/dev/null,220.552246,28772,127.396827,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,85,1,find /etc /var/log -type f 2>/dev/null,319.550553,28772,87.928674,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,86,1,find /etc /var/log -type f 2>/dev/null,308.408708,28772,91.105262,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,87,1,find /etc /var/log -type f 2>/dev/null,410.654971,28772,68.421566,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,88,1,find /etc /var/log -type f 2>/dev/null,312.705685,28772,89.853359,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,89,1,find /etc /var/log -type f 2>/dev/null,383.026967,28772,73.356862,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,90,1,find /etc /var/log -type f 2>/dev/null,418.303828,28772,67.170450,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,91,1,find /etc /var/log -type f 2>/dev/null,314.752102,28772,89.269162,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,92,1,find /etc /var/log -type f 2>/dev/null,306.891841,28772,91.555566,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,93,1,find /etc /var/log -type f 2>/dev/null,596.303704,28772,47.119708,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,94,1,find /etc /var/log -type f 2>/dev/null,847.532395,28772,33.152309,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,95,1,find /etc /var/log -type f 2>/dev/null,506.642841,28772,55.458508,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,96,1,find /etc /var/log -type f 2>/dev/null,415.393703,28772,67.641026,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,97,1,find /etc /var/log -type f 2>/dev/null,410.039741,28772,68.524227,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,98,1,find /etc /var/log -type f 2>/dev/null,301.127349,28772,93.308218,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,99,1,find /etc /var/log -type f 2>/dev/null,317.432567,28772,88.515355,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,1,100,1,find /etc /var/log -type f 2>/dev/null,312.934537,28772,89.787649,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,1,1,find /etc /var/log -type f 2>/dev/null,215.925183,28772,130.126815,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,2,1,find /etc /var/log -type f 2>/dev/null,297.737989,28772,94.370411,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,3,1,find /etc /var/log -type f 2>/dev/null,211.973515,28772,132.552674,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,4,1,find /etc /var/log -type f 2>/dev/null,220.987001,28772,127.146195,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,5,1,find /etc /var/log -type f 2>/dev/null,342.323130,28772,82.079339,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,6,1,find /etc /var/log -type f 2>/dev/null,271.056953,28772,103.659603,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,7,1,find /etc /var/log -type f 2>/dev/null,284.786670,28772,98.662119,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,8,1,find /etc /var/log -type f 2>/dev/null,235.424338,28772,119.348987,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,9,1,find /etc /var/log -type f 2>/dev/null,309.051462,28772,90.915785,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,10,1,find /etc /var/log -type f 2>/dev/null,317.730268,28772,88.432419,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,11,1,find /etc /var/log -type f 2>/dev/null,225.447532,28772,124.630578,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,12,1,find /etc /var/log -type f 2>/dev/null,299.202415,28772,93.908521,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,13,1,find /etc /var/log -type f 2>/dev/null,281.744268,28772,99.727517,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,14,1,find /etc /var/log -type f 2>/dev/null,291.826554,28772,96.282041,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,15,1,find /etc /var/log -type f 2>/dev/null,322.665922,28772,87.079714,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,16,1,find /etc /var/log -type f 2>/dev/null,306.139633,28772,91.780525,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,17,1,find /etc /var/log -type f 2>/dev/null,298.695682,28772,94.067835,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,18,1,find /etc /var/log -type f 2>/dev/null,215.639484,28772,130.299219,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,19,1,find /etc /var/log -type f 2>/dev/null,220.306289,28772,127.539057,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,20,1,find /etc /var/log -type f 2>/dev/null,218.192246,28772,128.774770,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,21,1,find /etc /var/log -type f 2>/dev/null,214.804570,28772,130.805673,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,22,1,find /etc /var/log -type f 2>/dev/null,212.986984,28772,131.921941,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,23,1,find /etc /var/log -type f 2>/dev/null,469.258423,28772,59.876722,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,24,1,find /etc /var/log -type f 2>/dev/null,303.806537,28772,92.485358,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,25,1,find /etc /var/log -type f 2>/dev/null,305.254591,28772,92.046630,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,26,1,find /etc /var/log -type f 2>/dev/null,404.852022,28772,69.402287,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,27,1,find /etc /var/log -type f 2>/dev/null,402.610572,28772,69.788670,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,28,1,find /etc /var/log -type f 2>/dev/null,396.924595,28772,70.788398,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,29,1,find /etc /var/log -type f 2>/dev/null,320.218013,28772,87.745396,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,30,1,find /etc /var/log -type f 2>/dev/null,329.090779,28772,85.379652,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,31,1,find /etc /var/log -type f 2>/dev/null,310.451779,28772,90.505702,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,32,1,find /etc /var/log -type f 2>/dev/null,317.521292,28772,88.490621,100.00,ok,,
