protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,interactive_shell,2,11,26.653681,ok,,
ssh,interactive_shell,2,12,32.305334,ok,,
ssh,interactive_shell,2,13,28.022248,ok,,
ssh,interactive_shell,2,14,27.085568,ok,,
ssh,interactive_shell,2,15,28.426671,ok,,
ssh,interactive_shell,2,16,24.387806,ok,,
ssh,interactive_shell,2,17,32.771276,ok,,
ssh,interactive_shell,2,18,23.942974,ok,,
ssh,interactive_shell,2,19,30.330623,ok,,
ssh,interactive_shell,2,20,33.980825,ok,,
ssh,interactive_shell,2,21,21.425044,ok,,
ssh,interactive_shell,2,22,22.040226,ok,,
ssh,interactive_shell,2,23,22.964628,ok,,
ssh,interactive_shell,2,24,21.684321,ok,,
ssh,interactive_shell,2,25,21.528229,ok,,
ssh,interactive_shell,2,26,22.892739,ok,,
ssh,interactive_shell,2,27,25.951703,ok,,
ssh,interactive_shell,2,28,37.523360,ok,,
ssh,interactive_shell,2,29,46.449809,ok,,
ssh,interactive_shell,2,30,39.241146,ok,,
ssh,interactive_shell,2,31,24.486712,ok,,
ssh,interactive_shell,2,32,23.436384,ok,,
ssh,interactive_shell,2,33,49.030219,ok,,
ssh,interactive_shell,2,34,23.975363,ok,,
ssh,interactive_shell,2,35,23.186720,ok,,
ssh,interactive_shell,2,36,22.869406,ok,,
ssh,interactive_shell,2,37,22.868258,ok,,
ssh,interactive_shell,2,38,21.208749,ok,,
ssh,interactive_shell,2,39,21.419082,ok,,
ssh,interactive_shell,2,40,22.846647,ok,,
ssh,interactive_shell,2,41,22.755832,ok,,
ssh,interactive_shell,2,42,23.448866,ok,,
ssh,interactive_shell,2,43,26.457534,ok,,
ssh,interactive_shell,2,44,22.061319,ok,,
ssh,interactive_shell,2,45,21.645525,ok,,
ssh,interactive_shell,2,46,21.591154,ok,,
ssh,interactive_shell,2,47,24.790211,ok,,
ssh,interactive_shell,2,48,21.673580,ok,,
ssh,interactive_shell,2,49,21.349730,ok,,
ssh,interactive_shell,2,50,22.817666,ok,,
ssh,interactive_shell,2,51,21.341748,ok,,
ssh,interactive_shell,2,52,23.977252,ok,,
ssh,interactive_shell,2,53,21.445303,ok,,
