protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,status,error_type,error_message
ssh,find /,2,61,1,find /,22.004992,58312,2587.836092,ok,,
ssh,find /,2,62,1,find /,22.433282,58327,2539.082821,ok,,
ssh,find /,2,63,1,find /,17.941065,58312,3174.020745,ok,,
ssh,find /,2,64,1,find /,25.822660,58312,2205.245800,ok,,
ssh,find /,2,65,1,find /,15.549770,58327,3663.074176,ok,,
ssh,find /,2,66,1,find /,21.668867,58327,2628.654324,ok,,
ssh,find /,2,67,1,find /,20.090653,58312,2834.418199,ok,,
ssh,find /,2,68,1,find /,15.753673,58312,3614.732418,ok,,
ssh,find /,2,69,1,find /,25.428146,58312,2239.459869,ok,,
ssh,find /,2,70,1,find /,15.397996,58312,3698.228815,ok,,
ssh,find /,2,71,1,find /,23.753441,58312,2397.350030,ok,,
ssh,find /,2,72,1,find /,18.577822,58312,3065.230817,ok,,
ssh,find /,2,73,1,find /,18.922903,58327,3010.106903,ok,,
ssh,find /,2,74,1,find /,18.371333,58327,3100.480566,ok,,
ssh,find /,2,75,1,find /,18.467923,58312,3083.471406,ok,,
ssh,find /,2,76,1,find /,20.953748,58312,2717.667145,ok,,
ssh,find /,2,77,1,find /,20.173801,58312,2822.735909,ok,,
ssh,find /,2,78,1,find /,20.058287,58312,2838.991809,ok,,
ssh,find /,2,79,1,find /,19.813577,58312,2874.055124,ok,,
ssh,find /,2,80,1,find /,20.543557,58312,2771.930513,ok,,
ssh,find /,2,81,1,find /,22.942572,58312,2482.080584,ok,,
ssh,find /,2,82,1,find /,17.385226,58312,3275.500272,ok,,
ssh,find /,2,83,1,find /,19.151743,58312,2973.374930,ok,,
ssh,find /,2,84,1,find /,18.940170,58312,3006.589302,ok,,
ssh,find /,2,85,1,find /,22.670809,58312,2511.834161,ok,,
ssh,find /,2,86,1,find /,16.942689,58312,3361.055173,ok,,
ssh,find /,2,87,1,find /,20.450760,58312,2784.508375,ok,,
ssh,find /,2,88,1,find /,20.458800,58312,2783.414105,ok,,
ssh,find /,2,89,1,find /,20.001013,58327,2847.853803,ok,,
ssh,find /,2,90,1,find /,20.995933,58312,2712.206812,ok,,
ssh,find /,2,91,1,find /,19.099313,58312,2981.537216,ok,,
ssh,find /,2,92,1,find /,28.419231,58312,2003.759796,ok,,
ssh,find /,2,93,1,find /,16.246436,58312,3505.095671,ok,,
ssh,find /,2,94,1,find /,21.171236,58312,2689.749077,ok,,
ssh,find /,2,95,1,find /,15.140584,58312,3761.104096,ok,,
ssh,find /,2,96,1,find /,28.278896,58312,2013.703523,ok,,
ssh,find /,2,97,1,find /,15.565373,58312,3658.461156,ok,,
ssh,find /,2,98,1,find /,16.828266,58327,3384.778975,ok,,
ssh,find /,2,99,1,find /,20.574595,58312,2767.748891,ok,,
ssh,find /,2,100,1,find /,21.310190,58312,2672.210454,ok,,
ssh,find /,3,1,1,find /,34.181236,58312,1665.981666,ok,,
ssh,find /,3,2,1,find /,14.806608,58312,3845.939090,ok,,
ssh,find /,3,3,1,find /,25.963828,58312,2193.255652,ok,,
ssh,find /,3,4,1,find /,21.184237,58312,2688.098349,ok,,
ssh,find /,3,5,1,find /,14.770472,58312,3855.348191,ok,,
