scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,status,warmup,error_type,error_message
default,mosh,command_loop,3,2,2,df -h,50.516178,100.00,ok,1,,
default,mosh,command_loop,3,3,2,df -h,52.704228,100.00,ok,1,,
default,mosh,command_loop,3,4,2,df -h,50.343384,0.56,ok,0,,
default,mosh,command_loop,3,5,2,df -h,50.336922,100.00,ok,0,,
default,mosh,command_loop,3,6,2,df -h,50.476283,1.98,ok,0,,
default,mosh,command_loop,3,7,2,df -h,53.604747,2.68,ok,0,,
default,mosh,command_loop,3,8,2,df -h,50.294629,100.00,ok,0,,
default,mosh,command_loop,3,9,2,df -h,52.411928,100.00,ok,0,,
default,mosh,command_loop,3,10,2,df -h,51.672226,0.56,ok,0,,
default,mosh,command_loop,3,11,2,df -h,50.325374,100.00,ok,0,,
default,mosh,command_loop,3,12,2,df -h,51.756643,2.68,ok,0,,
default,mosh,command_loop,3,13,2,df -h,50.423056,100.00,ok,0,,
default,mosh,command_loop,3,14,2,df -h,53.352487,100.00,ok,0,,
default,mosh,command_loop,3,15,2,df -h,52.007667,0.56,ok,0,,
default,mosh,command_loop,3,16,2,df -h,50.338703,100.00,ok,0,,
default,mosh,command_loop,3,17,2,df -h,50.307784,1.98,ok,0,,
default,mosh,command_loop,3,18,2,df -h,54.264095,2.68,ok,0,,
default,mosh,command_loop,3,19,2,df -h,50.472726,100.00,ok,0,,
default,mosh,command_loop,3,20,2,df -h,51.280411,100.00,ok,0,,
default,mosh,command_loop,3,21,2,df -h,52.339233,0.56,ok,0,,
default,mosh,command_loop,3,22,2,df -h,50.344488,100.00,ok,0,,
default,mosh,command_loop,3,23,2,df -h,52.741966,2.68,ok,0,,
default,mosh,command_loop,3,24,2,df -h,50.874521,100.00,ok,0,,
default,mosh,command_loop,3,25,2,df -h,50.575099,100.00,ok,0,,
default,mosh,command_loop,3,26,2,df -h,55.233263,0.56,ok,0,,
default,mosh,command_loop,3,27,2,df -h,50.211395,100.00,ok,0,,
default,mosh,command_loop,3,28,2,df -h,51.965524,2.68,ok,0,,
default,mosh,command_loop,3,29,2,df -h,50.378368,100.00,ok,0,,
default,mosh,command_loop,3,30,2,df -h,54.957040,100.00,ok,0,,
default,mosh,command_loop,3,31,2,df -h,50.300943,0.56,ok,0,,
default,mosh,command_loop,3,32,2,df -h,50.117747,100.00,ok,0,,
default,mosh,command_loop,3,33,2,df -h,52.251866,2.68,ok,0,,
default,mosh,command_loop,3,34,2,df -h,52.358927,100.00,ok,0,,
default,mosh,command_loop,3,35,2,df -h,50.515923,100.00,ok,0,,
default,mosh,command_loop,3,36,2,df -h,75.666767,1.41,ok,0,,
default,mosh,command_loop,3,37,2,df -h,50.172470,100.00,ok,0,,
default,mosh,command_loop,3,38,2,df -h,55.034241,2.68,ok,0,,
default,mosh,command_loop,3,39,2,df -h,50.566618,100.00,ok,0,,
default,mosh,command_loop,3,40,2,df -h,72.184688,100.00,ok,0,,
default,mosh,command_loop,3,41,2,df -h,50.682505,0.56,ok,0,,
default,mosh,command_loop,3,42,2,df -h,50.153804,100.00,ok,0,,
default,mosh,command_loop,3,43,2,df -h,50.530577,1.98,ok,0,,
default,mosh,command_loop,3,44,2,df -h,56.270995,100.00,ok,0,,
default,mosh,command_loop,3,45,2,df -h,50.586023,2.68,ok,0,,
default,mosh,command_loop,3,46,2,df -h,50.277069,100.00,ok,0,,
default,mosh,command_loop,3,47,2,df -h,50.363229,49.15,ok,0,,
default,mosh,command_loop,3,48,2,df -h,50.528945,16.95,ok,0,,
default,mosh,command_loop,3,49,2,df -h,50.580735,100.00,ok,0,,
default,mosh,command_loop,3,50,2,df -h,50.377442,100.00,ok,0,,
default,mosh,command_loop,4,1,2,df -h,54.166593,2.68,ok,1,,
default,mosh,command_loop,4,2,2,df -h,50.330669,100.00,ok,1,,
default,mosh,command_loop,4,3,2,df -h,52.034723,100.00,ok,1,,
default,mosh,command_loop,4,4,2,df -h,51.081372,0.56,ok,0,,
default,mosh,command_loop,4,5,2,df -h,50.402052,100.00,ok,0,,
default,mosh,command_loop,4,6,2,df -h,50.594276,1.98,ok,0,,
default,mosh,command_loop,4,7,2,df -h,51.928726,2.68,ok,0,,
default,mosh,command_loop,4,8,2,df -h,50.982755,100.00,ok,0,,
default,mosh,command_loop,4,9,2,df -h,52.282397,100.00,ok,0,,
default,mosh,command_loop,4,10,2,df -h,52.528546,0.56,ok,0,,
default,mosh,command_loop,4,11,2,df -h,50.394909,100.00,ok,0,,
default,mosh,command_loop,4,12,2,df -h,50.561996,1.98,ok,0,,
default,mosh,command_loop,4,13,2,df -h,53.633383,2.68,ok,0,,
default,mosh,command_loop,4,14,2,df -h,50.371062,100.00,ok,0,,
default,mosh,command_loop,4,15,2,df -h,54.622423,100.00,ok,0,,
default,mosh,command_loop,4,16,2,df -h,53.445566,0.56,ok,0,,
default,mosh,command_loop,4,17,2,df -h,50.333309,100.00,ok,0,,
default,mosh,command_loop,4,18,2,df -h,50.603741,1.98,ok,0,,
default,mosh,command_loop,4,19,2,df -h,55.707723,2.68,ok,0,,
default,mosh,command_loop,4,20,2,df -h,50.531552,100.00,ok,0,,
default,mosh,command_loop,4,21,2,df -h,74.719289,100.00,ok,0,,
default,mosh,command_loop,4,22,2,df -h,50.592597,0.56,ok,0,,
default,mosh,command_loop,4,23,2,df -h,50.361078,100.00,ok,0,,
default,mosh,command_loop,4,24,2,df -h,50.545497,1.98,ok,0,,
default,mosh,command_loop,4,25,2,df -h,52.614025,2.68,ok,0,,
default,mosh,command_loop,4,26,2,df -h,50.642574,100.00,ok,0,,
default,mosh,command_loop,4,27,2,df -h,52.929103,100.00,ok,0,,
default,mosh,command_loop,4,28,2,df -h,52.793639,0.56,ok,0,,
default,mosh,command_loop,4,29,2,df -h,50.249402,100.00,ok,0,,
default,mosh,command_loop,4,30,2,df -h,55.343435,2.68,ok,0,,
default,mosh,command_loop,4,31,2,df -h,50.523238,100.00,ok,0,,
default,mosh,command_loop,4,32,2,df -h,52.313416,100.00,ok,0,,
default,mosh,command_loop,4,33,2,df -h,122.144887,0.56,ok,0,,
default,mosh,command_loop,4,34,2,df -h,50.344528,100.00,ok,0,,
default,mosh,command_loop,4,35,2,df -h,52.130052,2.68,ok,0,,
default,mosh,command_loop,4,36,2,df -h,50.425362,100.00,ok,0,,
default,mosh,command_loop,4,37,2,df -h,55.832371,100.00,ok,0,,
default,mosh,command_loop,4,38,2,df -h,50.495224,0.56,ok,0,,
default,mosh,command_loop,4,39,2,df -h,50.379491,100.00,ok,0,,
default,mosh,command_loop,4,40,2,df -h,50.592218,0.14,ok,0,,
default,mosh,command_loop,4,41,2,df -h,50.310966,2.68,ok,0,,
default,mosh,command_loop,4,42,2,df -h,50.199915,100.00,ok,0,,
default,mosh,command_loop,4,43,2,df -h,107.323254,5.93,ok,0,,
default,mosh,command_loop,4,44,2,df -h,123.953629,100.00,ok,0,,
default,mosh,command_loop,4,45,2,df -h,106.348824,100.00,ok,0,,
default,mosh,command_loop,4,46,2,df -h,123.698074,100.00,ok,0,,
default,mosh,command_loop,4,47,2,df -h,104.601160,100.00,ok,0,,
default,mosh,command_loop,4,48,2,df -h,123.166363,100.00,ok,0,,
default,mosh,command_loop,4,49,2,df -h,102.292429,100.00,ok,0,,
default,mosh,command_loop,4,50,2,df -h,124.797763,100.00,ok,0,,
default,mosh,command_loop,5,1,2,df -h,56.227415,2.68,ok,1,,
default,mosh,command_loop,5,2,2,df -h,50.457815,100.00,ok,1,,
default,mosh,command_loop,5,3,2,df -h,81.321588,100.00,ok,1,,
default,mosh,command_loop,5,4,2,df -h,50.522279,0.56,ok,0,,
default,mosh,command_loop,5,5,2,df -h,50.346290,100.00,ok,0,,
default,mosh,command_loop,5,6,2,df -h,50.538369,1.98,ok,0,,
default,mosh,command_loop,5,7,2,df -h,52.405908,2.68,ok,0,,
default,mosh,command_loop,5,8,2,df -h,50.533210,100.00,ok,0,,
default,mosh,command_loop,5,9,2,df -h,50.532646,100.00,ok,0,,
default,mosh,command_loop,5,10,2,df -h,54.764161,0.56,ok,0,,
default,mosh,command_loop,5,11,2,df -h,50.125626,100.00,ok,0,,
default,mosh,command_loop,5,12,2,df -h,51.805226,2.68,ok,0,,
default,mosh,command_loop,5,13,2,df -h,52.216071,100.00,ok,0,,
default,mosh,command_loop,5,14,2,df -h,51.725485,100.00,ok,0,,
default,mosh,command_loop,5,15,2,df -h,53.232273,0.56,ok,0,,
default,mosh,command_loop,5,16,2,df -h,50.372962,100.00,ok,0,,
default,mosh,command_loop,5,17,2,df -h,50.604104,1.98,ok,0,,
default,mosh,command_loop,5,18,2,df -h,103.010632,100.00,ok,0,,
default,mosh,command_loop,5,19,2,df -h,50.365270,100.00,ok,0,,
default,mosh,command_loop,5,20,2,df -h,107.109462,3.11,ok,0,,
