[ ssh/interactive_shell ] trial  1/3 opening session...
[ ssh/interactive_shell ] trial  1/3 session_setup=1790.9 ms
[ ssh/interactive_shell ] trial  1 measure   1/100: 32.46 ms
[ ssh/interactive_shell ] trial  1 measure   2/100: 48.59 ms
[ ssh/interactive_shell ] trial  1 measure   3/100: 40.43 ms
[ ssh/interactive_shell ] trial  1 measure   4/100: 30.35 ms
[ ssh/interactive_shell ] trial  1 measure   5/100: 23.87 ms
[ ssh/interactive_shell ] trial  1 measure   6/100: 30.78 ms
[ ssh/interactive_shell ] trial  1 measure   7/100: 49.56 ms
[ ssh/interactive_shell ] trial  1 measure   8/100: 94.11 ms
[ ssh/interactive_shell ] trial  1 measure   9/100: 60.96 ms
[ ssh/interactive_shell ] trial  1 measure  10/100: 29.27 ms
[ ssh/interactive_shell ] trial  1 measure  11/100: 68.35 ms
[ ssh/interactive_shell ] trial  1 measure  12/100: 117.97 ms
[ ssh/interactive_shell ] trial  1 measure  13/100: 103.37 ms
[ ssh/interactive_shell ] trial  1 measure  14/100: 82.20 ms
[ ssh/interactive_shell ] trial  1 measure  15/100: 43.58 ms
[ ssh/interactive_shell ] trial  1 measure  16/100: 26.48 ms
[ ssh/interactive_shell ] trial  1 measure  17/100: 24.39 ms
[ ssh/interactive_shell ] trial  1 measure  18/100: 39.79 ms
[ ssh/interactive_shell ] trial  1 measure  19/100: 52.01 ms
[ ssh/interactive_shell ] trial  1 measure  20/100: 62.03 ms
[ ssh/interactive_shell ] trial  1 measure  21/100: 36.56 ms
[ ssh/interactive_shell ] trial  1 measure  22/100: 32.89 ms
[ ssh/interactive_shell ] trial  1 measure  23/100: 64.66 ms
[ ssh/interactive_shell ] trial  1 measure  24/100: 72.09 ms
[ ssh/interactive_shell ] trial  1 measure  25/100: 40.22 ms
[ ssh/interactive_shell ] trial  1 measure  26/100: 24.88 ms
[ ssh/interactive_shell ] trial  1 measure  27/100: 28.91 ms
[ ssh/interactive_shell ] trial  1 measure  28/100: 40.66 ms
[ ssh/interactive_shell ] trial  1 measure  29/100: 24.99 ms
[ ssh/interactive_shell ] trial  1 measure  30/100: 37.36 ms
[ ssh/interactive_shell ] trial  1 measure  31/100: 42.61 ms
[ ssh/interactive_shell ] trial  1 measure  32/100: 39.50 ms
[ ssh/interactive_shell ] trial  1 measure  33/100: 125.14 ms
[ ssh/interactive_shell ] trial  1 measure  34/100: 90.72 ms
[ ssh/interactive_shell ] trial  1 measure  35/100: 39.97 ms
[ ssh/interactive_shell ] trial  1 measure  36/100: 28.35 ms
[ ssh/interactive_shell ] trial  1 measure  37/100: 70.62 ms
