scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,received_pct,status,error_type,error_message
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,9,1,find /etc /var/log -type f 2>/dev/null,13.981175,23836,1664.906115,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,10,1,find /etc /var/log -type f 2>/dev/null,16.152743,23836,1441.076834,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,11,1,find /etc /var/log -type f 2>/dev/null,14.922816,23836,1559.849277,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,12,1,find /etc /var/log -type f 2>/dev/null,16.730809,23836,1391.286204,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,13,1,find /etc /var/log -type f 2>/dev/null,15.107608,23836,1540.769641,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,14,1,find /etc /var/log -type f 2>/dev/null,12.616987,23836,1844.920959,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,15,1,find /etc /var/log -type f 2>/dev/null,12.935080,23836,1799.551588,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,16,1,find /etc /var/log -type f 2>/dev/null,14.680651,23836,1585.579805,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,17,1,find /etc /var/log -type f 2>/dev/null,17.826048,23836,1305.805064,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,18,1,find /etc /var/log -type f 2>/dev/null,14.470731,23851,1609.593336,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,19,1,find /etc /var/log -type f 2>/dev/null,17.099220,23836,1361.310267,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,20,1,find /etc /var/log -type f 2>/dev/null,19.064573,23836,1220.973779,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,21,1,find /etc /var/log -type f 2>/dev/null,12.319521,23836,1889.468247,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,22,1,find /etc /var/log -type f 2>/dev/null,13.038578,23836,1785.267055,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,23,1,find /etc /var/log -type f 2>/dev/null,15.483956,23836,1503.320195,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,24,1,find /etc /var/log -type f 2>/dev/null,13.795002,23836,1687.375163,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,25,1,find /etc /var/log -type f 2>/dev/null,21.546323,23851,1081.019355,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,26,1,find /etc /var/log -type f 2>/dev/null,13.663282,23851,1704.714298,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,27,1,find /etc /var/log -type f 2>/dev/null,14.833637,23836,1569.227004,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,28,1,find /etc /var/log -type f 2>/dev/null,14.558286,23836,1598.906887,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,29,1,find /etc /var/log -type f 2>/dev/null,20.089398,23836,1158.687968,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,30,1,find /etc /var/log -type f 2>/dev/null,14.187760,23836,1640.663766,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,31,1,find /etc /var/log -type f 2>/dev/null,12.064768,23836,1929.365219,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,32,1,find /etc /var/log -type f 2>/dev/null,16.553098,23836,1406.222796,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,33,1,find /etc /var/log -type f 2>/dev/null,16.176077,23836,1438.998080,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,34,1,find /etc /var/log -type f 2>/dev/null,21.158046,23836,1100.165098,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,35,1,find /etc /var/log -type f 2>/dev/null,22.573229,23836,1031.192469,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,36,1,find /etc /var/log -type f 2>/dev/null,12.811438,23836,1816.918893,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,37,1,find /etc /var/log -type f 2>/dev/null,16.860740,23836,1380.564777,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,38,1,find /etc /var/log -type f 2>/dev/null,13.878687,23836,1677.200714,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,39,1,find /etc /var/log -type f 2>/dev/null,17.816344,23836,1306.516295,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,40,1,find /etc /var/log -type f 2>/dev/null,19.596239,23836,1187.847512,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,41,1,find /etc /var/log -type f 2>/dev/null,21.404539,23836,1087.495683,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,42,1,find /etc /var/log -type f 2>/dev/null,15.569633,23836,1495.047684,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,43,1,find /etc /var/log -type f 2>/dev/null,12.761226,23836,1824.067981,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,44,1,find /etc /var/log -type f 2>/dev/null,15.224721,23836,1528.917591,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,45,1,find /etc /var/log -type f 2>/dev/null,13.519381,23836,1721.775853,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,46,1,find /etc /var/log -type f 2>/dev/null,18.915288,23851,1231.384486,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,47,1,find /etc /var/log -type f 2>/dev/null,17.668039,23836,1317.483154,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,48,1,find /etc /var/log -type f 2>/dev/null,12.017903,23836,1936.888969,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,49,1,find /etc /var/log -type f 2>/dev/null,21.058296,23836,1105.376416,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,3,50,1,find /etc /var/log -type f 2>/dev/null,15.932206,23851,1461.943951,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,1,1,find /etc /var/log -type f 2>/dev/null,13.641126,23836,1706.409262,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,2,1,find /etc /var/log -type f 2>/dev/null,10.848017,23836,2145.769476,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,3,1,find /etc /var/log -type f 2>/dev/null,14.994126,23836,1552.430849,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,4,1,find /etc /var/log -type f 2>/dev/null,10.928021,23836,2130.060306,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,5,1,find /etc /var/log -type f 2>/dev/null,10.849460,23836,2145.484084,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,6,1,find /etc /var/log -type f 2>/dev/null,14.383029,23851,1619.407997,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,7,1,find /etc /var/log -type f 2>/dev/null,13.636393,23836,1707.001533,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,8,1,find /etc /var/log -type f 2>/dev/null,13.771467,23836,1690.258834,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,9,1,find /etc /var/log -type f 2>/dev/null,15.890217,23836,1464.885203,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,10,1,find /etc /var/log -type f 2>/dev/null,11.981837,23851,1943.941667,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,11,1,find /etc /var/log -type f 2>/dev/null,11.769026,23836,1977.847933,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,12,1,find /etc /var/log -type f 2>/dev/null,17.959807,23836,1296.079838,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,13,1,find /etc /var/log -type f 2>/dev/null,13.324633,23836,1746.940704,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,14,1,find /etc /var/log -type f 2>/dev/null,15.571188,23836,1494.898382,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,15,1,find /etc /var/log -type f 2>/dev/null,10.245009,23836,2272.066696,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,16,1,find /etc /var/log -type f 2>/dev/null,12.741547,23836,1826.885209,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,17,1,find /etc /var/log -type f 2>/dev/null,11.584341,23836,2009.380055,100.00,ok,,
default,ssh3,find /etc /var/log -type f 2>/dev/null,4,18,1,find /etc /var/log -type f 2>/dev/null,14.143904,23836,1645.750972,100.00,ok,,
