scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,received_pct,status,error_type,error_message
unspecified,ssh,find /,5,23,1,find /,11263.947633,16107710,1396.507340,100.00,ok,,
unspecified,ssh,find /,5,24,1,find /,14519.300195,16107710,1083.398327,100.00,ok,,
unspecified,ssh,find /,5,25,1,find /,13895.853131,16107710,1132.005743,100.00,ok,,
unspecified,ssh,find /,5,26,1,find /,13353.797810,16086844,1176.430018,100.00,ok,,
unspecified,ssh,find /,5,27,1,find /,12403.089025,16076411,1265.783071,100.00,ok,,
unspecified,ssh,find /,5,28,1,find /,16154.547505,16065978,971.208363,100.00,ok,,
unspecified,ssh,find /,5,29,1,find /,13734.806093,16055545,1141.570042,100.00,ok,,
unspecified,ssh,find /,5,30,1,find /,11814.436520,16055545,1327.125770,100.00,ok,,
unspecified,ssh,find /,6,1,1,find /,12474.915491,16055545,1256.861674,100.00,ok,,
unspecified,ssh,find /,6,2,1,find /,16782.439586,16076411,935.479019,100.00,ok,,
unspecified,ssh,find /,6,3,1,find /,15576.995944,16076411,1007.872132,100.00,ok,,
unspecified,ssh,find /,6,4,1,find /,11998.909015,16076411,1308.420632,100.00,ok,,
unspecified,ssh,find /,6,5,1,find /,17977.419319,16076411,873.296653,100.00,ok,,
unspecified,ssh,find /,6,6,1,find /,16065.511691,16076411,977.225028,100.00,ok,,
unspecified,ssh,find /,6,7,1,find /,13053.233362,16076411,1202.738025,100.00,ok,,
unspecified,ssh,find /,6,8,1,find /,13569.498104,16055545,1155.477015,100.00,ok,,
unspecified,ssh,find /,6,9,1,find /,15056.155745,16045179,1040.711878,100.00,ok,,
unspecified,ssh,find /,6,10,1,find /,22642.213264,16034746,691.581316,100.00,ok,,
unspecified,ssh,find /,6,11,1,find /,13634.859913,16034679,1148.443498,100.00,ok,,
unspecified,ssh,find /,6,12,1,find /,20129.117296,16045112,778.427313,100.00,ok,,
unspecified,ssh,find /,6,13,1,find /,20320.516734,16045112,771.095287,100.00,ok,,
unspecified,ssh,find /,6,14,1,find /,9810.424510,16065978,1599.261237,100.00,ok,,
unspecified,ssh,find /,6,15,1,find /,15087.618947,16065978,1039.887851,100.00,ok,,
unspecified,ssh,find /,6,16,1,find /,20585.017639,16065978,762.177226,100.00,ok,,
unspecified,ssh,find /,6,17,1,find /,11457.432268,16076411,1370.256420,100.00,ok,,
unspecified,ssh,find /,6,18,1,find /,8255.228698,16076411,1901.778944,100.00,ok,,
unspecified,ssh,find /,6,19,1,find /,13591.515203,16076411,1155.104481,100.00,ok,,
unspecified,ssh,find /,6,20,1,find /,14301.108558,16076411,1097.790430,100.00,ok,,
unspecified,ssh,find /,6,21,1,find /,15633.242574,16076411,1004.245923,100.00,ok,,
unspecified,ssh,find /,6,22,1,find /,14465.005155,16055545,1083.943144,100.00,ok,,
unspecified,ssh,find /,6,23,1,find /,17624.689151,16065978,890.196219,100.00,ok,,
unspecified,ssh,find /,6,24,1,find /,17977.318254,16097277,874.435044,100.00,ok,,
unspecified,ssh,find /,6,25,1,find /,18794.385861,16097277,836.419832,100.00,ok,,
unspecified,ssh,find /,6,26,1,find /,15939.373512,16086844,985.597620,100.00,ok,,
unspecified,ssh,find /,6,27,1,find /,17542.574882,16086844,895.524671,100.00,ok,,
unspecified,ssh,find /,6,28,1,find /,12323.286967,16086844,1274.806684,100.00,ok,,
unspecified,ssh,find /,6,29,1,find /,13801.076685,16086844,1138.303116,100.00,ok,,
unspecified,ssh,find /,6,30,1,find /,18537.084259,16086844,847.480023,100.00,ok,,
unspecified,ssh,find /,7,1,1,find /,8416.777949,16092317,1867.122243,100.00,ok,,
unspecified,ssh,find /,7,2,1,find /,14813.959951,16081951,1060.150718,100.00,ok,,
unspecified,ssh,find /,7,3,1,find /,16088.554246,16086844,976.458689,100.00,ok,,
unspecified,ssh,find /,7,4,1,find /,13068.734827,16086844,1202.091006,100.00,ok,,
unspecified,ssh,find /,7,5,1,find /,21031.161886,16076411,746.493237,100.00,ok,,
unspecified,ssh,find /,7,6,1,find /,19505.362930,16066045,804.368374,100.00,ok,,
unspecified,ssh,find /,7,7,1,find /,15497.023783,16065978,1012.415794,100.00,ok,,
unspecified,ssh,find /,7,8,1,find /,12413.573926,16065978,1263.893197,100.00,ok,,
unspecified,ssh,find /,7,9,1,find /,15612.956166,16076411,1005.550771,100.00,ok,,
unspecified,ssh,find /,7,10,1,find /,15672.210107,16076411,1001.748956,100.00,ok,,
unspecified,ssh,find /,7,11,1,find /,13718.174134,16076411,1144.439483,100.00,ok,,
unspecified,ssh,find /,7,12,1,find /,14548.362291,16065978,1078.432838,100.00,ok,,
unspecified,ssh,find /,7,13,1,find /,16905.805476,16045112,926.844610,100.00,ok,,
unspecified,ssh,find /,7,14,1,find /,21608.904425,16045112,725.120274,100.00,ok,,
unspecified,ssh,find /,7,15,1,find /,16573.847558,16055545,946.023131,100.00,ok,,
unspecified,ssh,find /,7,16,1,find /,16541.067282,16065978,948.513864,100.00,ok,,
unspecified,ssh,find /,7,17,1,find /,19615.349563,16065978,799.854807,100.00,ok,,
unspecified,ssh,find /,7,18,1,find /,11548.009044,16065978,1358.626546,100.00,ok,,
unspecified,ssh,find /,7,19,1,find /,15556.382747,16065978,1008.552688,100.00,ok,,
unspecified,ssh,find /,7,20,1,find /,13309.074847,16076411,1179.617689,100.00,ok,,
unspecified,ssh,find /,7,21,1,find /,13513.082312,16076411,1161.808961,100.00,ok,,
unspecified,ssh,find /,7,22,1,find /,13422.831311,16065978,1168.861567,100.00,ok,,
unspecified,ssh,find /,7,23,1,find /,12924.353007,16076411,1214.731609,100.00,ok,,
unspecified,ssh,find /,7,24,1,find /,7126.420244,16076411,2203.016322,100.00,ok,,
unspecified,ssh,find /,7,25,1,find /,14812.543578,16065978,1059.199020,100.00,ok,,
unspecified,ssh,find /,7,26,1,find /,14460.220556,16065978,1085.006386,100.00,ok,,
unspecified,ssh,find /,7,27,1,find /,15993.582219,16065978,980.982961,100.00,ok,,
unspecified,ssh,find /,7,28,1,find /,18820.023306,16065978,833.656334,100.00,ok,,
unspecified,ssh,find /,7,29,1,find /,21323.212528,16065978,735.791177,100.00,ok,,
unspecified,ssh,find /,7,30,1,find /,11158.046531,16076411,1407.022284,100.00,ok,,
unspecified,ssh,find /,8,1,1,find /,14092.930357,16076411,1114.006791,100.00,ok,,
unspecified,ssh,find /,8,2,1,find /,9864.947988,16065978,1590.422135,100.00,ok,,
unspecified,ssh,find /,8,3,1,find /,13818.925134,16065978,1135.358321,100.00,ok,,
unspecified,ssh,find /,8,4,1,find /,14187.068005,16065978,1105.896697,100.00,ok,,
