scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,residual_bytes,status,warmup,error_type,error_message
default,ssh3,command_loop,1,71,4,git status,368.955999,100.00,0,ok,0,,
default,ssh3,command_loop,1,72,4,git status,440.808330,100.00,0,ok,0,,
default,ssh3,command_loop,1,73,4,git status,401.872466,100.00,0,ok,0,,
default,ssh3,command_loop,1,74,4,git status,429.982477,100.00,0,ok,0,,
default,ssh3,command_loop,1,75,4,git status,286.625186,100.00,0,ok,0,,
default,ssh3,command_loop,1,76,4,git status,288.785627,100.00,0,ok,0,,
default,ssh3,command_loop,1,77,4,git status,308.952417,100.00,0,ok,0,,
default,ssh3,command_loop,1,78,4,git status,301.151461,100.00,0,ok,0,,
default,ssh3,command_loop,1,79,4,git status,314.951896,100.00,0,ok,0,,
default,ssh3,command_loop,1,80,4,git status,283.624506,100.00,0,ok,0,,
default,ssh3,command_loop,1,81,4,git status,299.934493,100.00,0,ok,0,,
default,ssh3,command_loop,1,82,4,git status,311.529946,100.00,0,ok,0,,
default,ssh3,command_loop,1,83,4,git status,311.395091,100.00,0,ok,0,,
default,ssh3,command_loop,1,84,4,git status,306.018766,100.00,0,ok,0,,
default,ssh3,command_loop,1,85,4,git status,308.791434,100.00,0,ok,0,,
default,ssh3,command_loop,1,86,4,git status,299.994443,100.00,0,ok,0,,
default,ssh3,command_loop,1,87,4,git status,392.607343,100.00,0,ok,0,,
default,ssh3,command_loop,1,88,4,git status,363.444292,100.00,0,ok,0,,
default,ssh3,command_loop,1,89,4,git status,374.183387,100.00,0,ok,0,,
default,ssh3,command_loop,1,90,4,git status,497.949556,100.00,0,ok,0,,
default,ssh3,command_loop,1,91,4,git status,443.722514,100.00,0,ok,0,,
default,ssh3,command_loop,1,92,4,git status,394.977521,100.00,0,ok,0,,
default,ssh3,command_loop,1,93,4,git status,493.151372,100.00,0,ok,0,,
default,ssh3,command_loop,1,94,4,git status,450.472675,100.00,0,ok,0,,
default,ssh3,command_loop,1,95,4,git status,391.851007,100.00,0,ok,0,,
