protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,interactive_shell,2,11,56.196632,ok,,
ssh,interactive_shell,2,12,59.583311,ok,,
ssh,interactive_shell,2,13,63.901112,ok,,
ssh,interactive_shell,2,14,23.315194,ok,,
ssh,interactive_shell,2,15,34.639535,ok,,
ssh,interactive_shell,2,16,29.376983,ok,,
ssh,interactive_shell,2,17,30.899953,ok,,
ssh,interactive_shell,2,18,29.459797,ok,,
ssh,interactive_shell,2,19,34.185224,ok,,
ssh,interactive_shell,2,20,22.474665,ok,,
ssh,interactive_shell,2,21,35.888693,ok,,
ssh,interactive_shell,2,22,50.791821,ok,,
ssh,interactive_shell,2,23,44.269685,ok,,
ssh,interactive_shell,2,24,44.334851,ok,,
ssh,interactive_shell,2,25,35.650528,ok,,
ssh,interactive_shell,2,26,42.151405,ok,,
ssh,interactive_shell,2,27,23.268843,ok,,
ssh,interactive_shell,2,28,55.722747,ok,,
ssh,interactive_shell,2,29,80.027916,ok,,
ssh,interactive_shell,2,30,75.273896,ok,,
ssh,interactive_shell,2,31,53.243154,ok,,
ssh,interactive_shell,2,32,27.081963,ok,,
ssh,interactive_shell,2,33,29.966552,ok,,
ssh,interactive_shell,2,34,43.035806,ok,,
ssh,interactive_shell,2,35,28.547655,ok,,
ssh,interactive_shell,2,36,41.688371,ok,,
ssh,interactive_shell,2,37,58.552818,ok,,
ssh,interactive_shell,2,38,35.393011,ok,,
ssh,interactive_shell,2,39,28.575952,ok,,
ssh,interactive_shell,2,40,35.959415,ok,,
ssh,interactive_shell,2,41,51.152578,ok,,
ssh,interactive_shell,2,42,33.956633,ok,,
ssh,interactive_shell,2,43,29.666943,ok,,
ssh,interactive_shell,2,44,32.632125,ok,,
ssh,interactive_shell,2,45,39.385315,ok,,
ssh,interactive_shell,2,46,88.475407,ok,,
ssh,interactive_shell,2,47,29.748720,ok,,
ssh,interactive_shell,2,48,38.192712,ok,,
ssh,interactive_shell,2,49,50.059493,ok,,
ssh,interactive_shell,2,50,26.510893,ok,,
ssh,interactive_shell,2,51,23.982245,ok,,
ssh,interactive_shell,2,52,25.326901,ok,,
ssh,interactive_shell,2,53,42.379847,ok,,
ssh,interactive_shell,2,54,34.068613,ok,,
ssh,interactive_shell,2,55,59.182109,ok,,
ssh,interactive_shell,2,57,32.871709,ok,,
ssh,interactive_shell,2,58,60.877290,ok,,
ssh,interactive_shell,2,59,31.523275,ok,,
ssh,interactive_shell,2,60,32.065512,ok,,
ssh,interactive_shell,2,61,31.728570,ok,,
ssh,interactive_shell,2,62,29.559217,ok,,
ssh,interactive_shell,2,63,33.182948,ok,,
ssh,interactive_shell,2,64,59.977075,ok,,
ssh,interactive_shell,2,65,23.189303,ok,,
ssh,interactive_shell,2,66,144.107389,ok,,
ssh,interactive_shell,2,67,69.814666,ok,,
ssh,interactive_shell,2,68,56.143363,ok,,
ssh,interactive_shell,2,69,37.722173,ok,,
ssh,interactive_shell,2,70,32.104438,ok,,
ssh,interactive_shell,2,71,130.849566,ok,,
ssh,interactive_shell,2,72,58.429050,ok,,
ssh,interactive_shell,2,73,43.364795,ok,,
ssh,interactive_shell,2,74,51.496603,ok,,
ssh,interactive_shell,2,75,34.947657,ok,,
ssh,interactive_shell,2,76,32.396621,ok,,
ssh,interactive_shell,2,77,51.023014,ok,,
ssh,interactive_shell,2,78,22.750418,ok,,
ssh,interactive_shell,2,79,30.004731,ok,,
ssh,interactive_shell,2,80,60.216165,ok,,
ssh,interactive_shell,2,81,122.764794,ok,,
ssh,interactive_shell,2,82,121.054771,ok,,
ssh,interactive_shell,2,83,123.202958,ok,,
ssh,interactive_shell,2,84,50.203817,ok,,
ssh,interactive_shell,2,85,32.145141,ok,,
ssh,interactive_shell,2,86,31.252870,ok,,
ssh,interactive_shell,2,87,39.872915,ok,,
ssh,interactive_shell,2,88,39.324660,ok,,
ssh,interactive_shell,2,89,36.626866,ok,,
ssh,interactive_shell,2,90,58.066941,ok,,
ssh,interactive_shell,2,91,37.798542,ok,,
ssh,interactive_shell,2,92,43.427425,ok,,
ssh,interactive_shell,2,93,64.115654,ok,,
ssh,interactive_shell,2,94,50.565406,ok,,
ssh,interactive_shell,2,95,33.382205,ok,,
ssh,interactive_shell,2,96,45.885738,ok,,
ssh,interactive_shell,2,97,33.466594,ok,,
ssh,interactive_shell,2,98,96.428608,ok,,
ssh,interactive_shell,2,99,35.825761,ok,,
ssh,interactive_shell,2,100,38.440370,ok,,
ssh,interactive_shell,3,1,45.101409,ok,,
ssh,interactive_shell,3,2,67.722104,ok,,
ssh,interactive_shell,3,3,24.981436,ok,,
ssh,interactive_shell,3,4,55.147294,ok,,
ssh,interactive_shell,3,5,82.192436,ok,,
ssh,interactive_shell,3,6,23.235820,ok,,
ssh,interactive_shell,3,7,31.905919,ok,,
ssh,interactive_shell,3,8,35.658853,ok,,
ssh,interactive_shell,3,9,31.311424,ok,,
ssh,interactive_shell,3,10,53.792101,ok,,
ssh,interactive_shell,3,11,36.801363,ok,,
ssh,interactive_shell,3,12,67.566846,ok,,
ssh,interactive_shell,3,13,52.683443,ok,,
ssh,interactive_shell,3,14,68.727540,ok,,
ssh,interactive_shell,3,15,30.831594,ok,,
ssh,interactive_shell,3,16,32.626246,ok,,
ssh,interactive_shell,3,17,22.162790,ok,,
ssh,interactive_shell,3,18,30.902315,ok,,
ssh,interactive_shell,3,19,49.671670,ok,,
ssh,interactive_shell,3,20,48.878380,ok,,
ssh,interactive_shell,3,21,32.736190,ok,,
ssh,interactive_shell,3,22,41.197847,ok,,
ssh,interactive_shell,3,23,37.769429,ok,,
ssh,interactive_shell,3,24,33.212501,ok,,
ssh,interactive_shell,3,25,35.088338,ok,,
ssh,interactive_shell,3,26,27.609990,ok,,
ssh,interactive_shell,3,27,40.828312,ok,,
ssh,interactive_shell,3,28,27.649507,ok,,
ssh,interactive_shell,3,29,33.479721,ok,,
ssh,interactive_shell,3,30,55.297367,ok,,
ssh,interactive_shell,3,31,26.398925,ok,,
ssh,interactive_shell,3,32,27.419732,ok,,
ssh,interactive_shell,3,33,147.296245,ok,,
ssh,interactive_shell,3,34,77.011606,ok,,
ssh,interactive_shell,3,35,40.692203,ok,,
ssh,interactive_shell,3,36,41.929007,ok,,
ssh,interactive_shell,3,37,47.395613,ok,,
ssh,interactive_shell,3,38,39.709432,ok,,
ssh,interactive_shell,3,39,34.442732,ok,,
ssh,interactive_shell,3,40,26.015076,ok,,
ssh,interactive_shell,3,41,35.461724,ok,,
ssh,interactive_shell,3,42,36.596789,ok,,
ssh,interactive_shell,3,43,29.566381,ok,,
ssh,interactive_shell,3,44,33.757311,ok,,
ssh,interactive_shell,3,45,41.259438,ok,,
ssh,interactive_shell,3,46,34.409677,ok,,
ssh,interactive_shell,3,47,30.685909,ok,,
ssh,interactive_shell,3,48,35.999109,ok,,
ssh,interactive_shell,3,49,28.148207,ok,,
ssh,interactive_shell,3,50,26.212814,ok,,
ssh,interactive_shell,3,51,28.495834,ok,,
ssh,interactive_shell,3,52,25.882150,ok,,
ssh,interactive_shell,3,53,31.477570,ok,,
ssh,interactive_shell,3,54,43.033832,ok,,
ssh,interactive_shell,3,55,61.066304,ok,,
ssh,interactive_shell,3,57,46.374225,ok,,
ssh,interactive_shell,3,58,48.762169,ok,,
ssh,interactive_shell,3,59,26.928434,ok,,
ssh,interactive_shell,3,60,58.362149,ok,,
ssh,interactive_shell,3,61,64.765543,ok,,
ssh,interactive_shell,3,62,90.899150,ok,,
ssh,interactive_shell,3,63,23.503128,ok,,
ssh,interactive_shell,3,64,42.688940,ok,,
ssh,interactive_shell,3,65,52.139735,ok,,
ssh,interactive_shell,3,66,171.742249,ok,,
ssh,interactive_shell,3,67,92.812023,ok,,
ssh,interactive_shell,3,68,57.320990,ok,,
ssh,interactive_shell,3,69,29.933429,ok,,
ssh,interactive_shell,3,70,32.137337,ok,,
ssh,interactive_shell,3,71,40.319125,ok,,
ssh,interactive_shell,3,72,41.275210,ok,,
ssh,interactive_shell,3,73,139.782651,ok,,
ssh,interactive_shell,3,74,29.374656,ok,,
ssh,interactive_shell,3,75,32.782592,ok,,
ssh,interactive_shell,3,76,22.628802,ok,,
ssh,interactive_shell,3,77,52.795063,ok,,
ssh,interactive_shell,3,78,41.868650,ok,,
ssh,interactive_shell,3,79,30.562313,ok,,
ssh,interactive_shell,3,80,34.024767,ok,,
ssh,interactive_shell,3,81,28.463108,ok,,
ssh,interactive_shell,3,82,39.544150,ok,,
ssh,interactive_shell,3,83,77.998863,ok,,
ssh,interactive_shell,3,84,88.689629,ok,,
ssh,interactive_shell,3,85,79.433314,ok,,
ssh,interactive_shell,3,86,68.280661,ok,,
ssh,interactive_shell,3,87,46.285447,ok,,
ssh,interactive_shell,3,88,37.549183,ok,,
ssh,interactive_shell,3,89,66.786507,ok,,
ssh,interactive_shell,3,90,47.953934,ok,,
ssh,interactive_shell,3,91,41.693892,ok,,
ssh,interactive_shell,3,92,72.419036,ok,,
ssh,interactive_shell,3,93,72.546887,ok,,
ssh,interactive_shell,3,94,52.868969,ok,,
ssh,interactive_shell,3,95,27.897019,ok,,
ssh,interactive_shell,3,96,44.382388,ok,,
ssh,interactive_shell,3,97,45.032754,ok,,
ssh,interactive_shell,3,98,29.572024,ok,,
ssh,interactive_shell,3,99,44.348889,ok,,
ssh,interactive_shell,3,100,28.507885,ok,,
ssh,vim,1,1,99.246411,ok,,
ssh,vim,1,2,28.873843,ok,,
ssh,vim,1,3,24.886413,ok,,
ssh,vim,1,4,34.224727,ok,,
ssh,vim,1,5,53.466888,ok,,
ssh,vim,1,6,62.989590,ok,,
ssh,vim,1,7,35.184219,ok,,
ssh,vim,1,8,46.997607,ok,,
ssh,vim,1,9,26.144977,ok,,
ssh,vim,1,10,36.455561,ok,,
ssh,vim,1,11,72.877659,ok,,
ssh,vim,1,12,36.033546,ok,,
ssh,vim,1,13,36.189248,ok,,
ssh,vim,1,14,51.250795,ok,,
ssh,vim,1,15,52.385175,ok,,
ssh,vim,1,16,35.827936,ok,,
ssh,vim,1,17,39.387500,ok,,
ssh,vim,1,18,62.718721,ok,,
ssh,vim,1,19,62.355780,ok,,
ssh,vim,1,20,64.334134,ok,,
ssh,vim,1,21,47.718304,ok,,
ssh,vim,1,22,22.758300,ok,,
ssh,vim,1,23,37.029074,ok,,
ssh,vim,1,24,54.088216,ok,,
ssh,vim,1,25,28.824880,ok,,
ssh,vim,1,26,76.433556,ok,,
ssh,vim,1,27,31.369046,ok,,
ssh,vim,1,28,46.172890,ok,,
ssh,vim,1,29,71.209543,ok,,
ssh,vim,1,30,44.633921,ok,,
ssh,vim,1,31,26.547585,ok,,
ssh,vim,1,32,41.740074,ok,,
ssh,vim,1,33,33.972691,ok,,
ssh,vim,1,34,68.358713,ok,,
ssh,vim,1,35,30.981938,ok,,
ssh,vim,1,36,85.450391,ok,,
ssh,vim,1,37,37.071259,ok,,
ssh,vim,1,38,28.936269,ok,,
ssh,vim,1,39,31.392009,ok,,
ssh,vim,1,40,25.242094,ok,,
ssh,vim,1,41,30.463257,ok,,
ssh,vim,1,42,22.714800,ok,,
ssh,vim,1,43,35.383143,ok,,
ssh,vim,1,44,45.093566,ok,,
ssh,vim,1,45,47.776081,ok,,
ssh,vim,1,46,66.632042,ok,,
ssh,vim,1,47,31.642599,ok,,
ssh,vim,1,48,63.363846,ok,,
ssh,vim,1,49,27.760500,ok,,
ssh,vim,1,50,24.171825,ok,,
ssh,vim,1,51,30.876050,ok,,
ssh,vim,1,52,147.555172,ok,,
ssh,vim,1,53,57.325208,ok,,
ssh,vim,1,54,39.134132,ok,,
ssh,vim,1,55,27.998573,ok,,
ssh,vim,1,56,30.889438,ok,,
ssh,vim,1,57,99.599278,ok,,
ssh,vim,1,58,32.042300,ok,,
ssh,vim,1,59,33.858562,ok,,
ssh,vim,1,60,26.129013,ok,,
