scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,residual_bytes,status,warmup,error_type,error_message
low,ssh3,command_loop,1,65,4,grep -n root /etc/passwd,50.679980,100.00,0,ok,0,,
low,ssh3,command_loop,1,66,4,grep -n root /etc/passwd,50.734675,100.00,0,ok,0,,
low,ssh3,command_loop,1,67,4,grep -n root /etc/passwd,50.732193,100.00,0,ok,0,,
low,ssh3,command_loop,1,68,4,grep -n root /etc/passwd,50.768051,100.00,0,ok,0,,
low,ssh3,command_loop,1,69,4,grep -n root /etc/passwd,50.696428,100.00,0,ok,0,,
low,ssh3,command_loop,1,70,4,grep -n root /etc/passwd,50.728655,100.00,0,ok,0,,
low,ssh3,command_loop,1,71,4,grep -n root /etc/passwd,50.744547,100.00,0,ok,0,,
low,ssh3,command_loop,1,72,4,grep -n root /etc/passwd,50.714986,100.00,0,ok,0,,
low,ssh3,command_loop,1,73,4,grep -n root /etc/passwd,50.683259,100.00,0,ok,0,,
low,ssh3,command_loop,1,74,4,grep -n root /etc/passwd,50.857251,100.00,0,ok,0,,
low,ssh3,command_loop,1,75,4,grep -n root /etc/passwd,50.859289,100.00,0,ok,0,,
low,ssh3,command_loop,1,76,4,grep -n root /etc/passwd,50.690705,100.00,0,ok,0,,
low,ssh3,command_loop,1,77,4,grep -n root /etc/passwd,50.781128,100.00,0,ok,0,,
low,ssh3,command_loop,1,78,4,grep -n root /etc/passwd,50.729711,100.00,0,ok,0,,
low,ssh3,command_loop,1,79,4,grep -n root /etc/passwd,50.722414,100.00,0,ok,0,,
low,ssh3,command_loop,1,80,4,grep -n root /etc/passwd,50.737435,100.00,0,ok,0,,
low,ssh3,command_loop,1,81,4,grep -n root /etc/passwd,50.800859,100.00,0,ok,0,,
low,ssh3,command_loop,1,82,4,grep -n root /etc/passwd,50.694333,100.00,0,ok,0,,
low,ssh3,command_loop,1,83,4,grep -n root /etc/passwd,50.718060,100.00,0,ok,0,,
low,ssh3,command_loop,1,84,4,grep -n root /etc/passwd,50.721208,100.00,0,ok,0,,
low,ssh3,command_loop,1,85,4,grep -n root /etc/passwd,50.732544,100.00,0,ok,0,,
low,ssh3,command_loop,1,86,4,grep -n root /etc/passwd,50.741471,100.00,0,ok,0,,
low,ssh3,command_loop,1,87,4,grep -n root /etc/passwd,50.743694,100.00,0,ok,0,,
low,ssh3,command_loop,1,88,4,grep -n root /etc/passwd,50.926651,100.00,0,ok,0,,
low,ssh3,command_loop,1,89,4,grep -n root /etc/passwd,50.740100,100.00,0,ok,0,,
low,ssh3,command_loop,1,90,4,grep -n root /etc/passwd,50.720338,100.00,0,ok,0,,
low,ssh3,command_loop,1,91,4,grep -n root /etc/passwd,50.740323,100.00,0,ok,0,,
low,ssh3,command_loop,1,92,4,grep -n root /etc/passwd,50.742211,100.00,0,ok,0,,
low,ssh3,command_loop,1,93,4,grep -n root /etc/passwd,50.722060,100.00,0,ok,0,,
low,ssh3,command_loop,1,94,4,grep -n root /etc/passwd,50.728413,100.00,0,ok,0,,
low,ssh3,command_loop,1,95,4,grep -n root /etc/passwd,50.736100,100.00,0,ok,0,,
low,ssh3,command_loop,1,96,4,grep -n root /etc/passwd,50.743712,100.00,0,ok,0,,
low,ssh3,command_loop,1,97,4,grep -n root /etc/passwd,50.761717,100.00,0,ok,0,,
low,ssh3,command_loop,1,98,4,grep -n root /etc/passwd,50.732042,100.00,0,ok,0,,
low,ssh3,command_loop,1,99,4,grep -n root /etc/passwd,50.778253,100.00,0,ok,0,,
low,ssh3,command_loop,1,100,4,grep -n root /etc/passwd,50.745229,100.00,0,ok,0,,
low,ssh3,command_loop,2,1,4,grep -n root /etc/passwd,50.515616,55.88,0,ok,1,,
low,ssh3,command_loop,2,2,4,grep -n root /etc/passwd,50.510104,100.00,0,ok,1,,
low,ssh3,command_loop,2,3,4,grep -n root /etc/passwd,50.509151,100.00,0,ok,1,,
low,ssh3,command_loop,2,4,4,grep -n root /etc/passwd,50.509374,100.00,0,ok,0,,
low,ssh3,command_loop,2,5,4,grep -n root /etc/passwd,50.500539,100.00,0,ok,0,,
low,ssh3,command_loop,2,6,4,grep -n root /etc/passwd,50.474886,100.00,0,ok,0,,
low,ssh3,command_loop,2,7,4,grep -n root /etc/passwd,50.496482,100.00,0,ok,0,,
low,ssh3,command_loop,2,8,4,grep -n root /etc/passwd,50.478868,100.00,0,ok,0,,
low,ssh3,command_loop,2,9,4,grep -n root /etc/passwd,50.505800,100.00,0,ok,0,,
low,ssh3,command_loop,2,10,4,grep -n root /etc/passwd,50.511948,100.00,0,ok,0,,
low,ssh3,command_loop,2,11,4,grep -n root /etc/passwd,50.518245,100.00,0,ok,0,,
low,ssh3,command_loop,2,12,4,grep -n root /etc/passwd,50.514004,100.00,0,ok,0,,
low,ssh3,command_loop,2,13,4,grep -n root /etc/passwd,50.497224,100.00,0,ok,0,,
low,ssh3,command_loop,2,14,4,grep -n root /etc/passwd,50.487296,100.00,0,ok,0,,
low,ssh3,command_loop,2,15,4,grep -n root /etc/passwd,50.485351,100.00,0,ok,0,,
low,ssh3,command_loop,2,16,4,grep -n root /etc/passwd,50.495760,100.00,0,ok,0,,
low,ssh3,command_loop,2,17,4,grep -n root /etc/passwd,50.467626,100.00,0,ok,0,,
low,ssh3,command_loop,2,18,4,grep -n root /etc/passwd,50.523142,100.00,0,ok,0,,
low,ssh3,command_loop,2,19,4,grep -n root /etc/passwd,50.503909,100.00,0,ok,0,,
low,ssh3,command_loop,2,20,4,grep -n root /etc/passwd,50.467421,100.00,0,ok,0,,
low,ssh3,command_loop,2,21,4,grep -n root /etc/passwd,50.492129,100.00,0,ok,0,,
low,ssh3,command_loop,2,22,4,grep -n root /etc/passwd,50.491092,100.00,0,ok,0,,
low,ssh3,command_loop,2,23,4,grep -n root /etc/passwd,50.488555,100.00,0,ok,0,,
low,ssh3,command_loop,2,24,4,grep -n root /etc/passwd,50.492333,100.00,0,ok,0,,
low,ssh3,command_loop,2,25,4,grep -n root /etc/passwd,50.508892,100.00,0,ok,0,,
low,ssh3,command_loop,2,26,4,grep -n root /etc/passwd,50.492185,100.00,0,ok,0,,
low,ssh3,command_loop,2,27,4,grep -n root /etc/passwd,50.543379,100.00,0,ok,0,,
low,ssh3,command_loop,2,28,4,grep -n root /etc/passwd,50.475201,100.00,0,ok,0,,
low,ssh3,command_loop,2,29,4,grep -n root /etc/passwd,50.483424,100.00,0,ok,0,,
low,ssh3,command_loop,2,30,4,grep -n root /etc/passwd,50.501149,100.00,0,ok,0,,
low,ssh3,command_loop,2,31,4,grep -n root /etc/passwd,50.562159,100.00,0,ok,0,,
low,ssh3,command_loop,2,32,4,grep -n root /etc/passwd,50.505206,100.00,0,ok,0,,
low,ssh3,command_loop,2,33,4,grep -n root /etc/passwd,50.497963,100.00,0,ok,0,,
low,ssh3,command_loop,2,34,4,grep -n root /etc/passwd,50.496001,100.00,0,ok,0,,
low,ssh3,command_loop,2,35,4,grep -n root /etc/passwd,50.500648,100.00,0,ok,0,,
low,ssh3,command_loop,2,36,4,grep -n root /etc/passwd,50.508335,100.00,0,ok,0,,
low,ssh3,command_loop,2,37,4,grep -n root /etc/passwd,50.485757,100.00,0,ok,0,,
low,ssh3,command_loop,2,38,4,grep -n root /etc/passwd,50.503279,100.00,0,ok,0,,
low,ssh3,command_loop,2,39,4,grep -n root /etc/passwd,50.494184,100.00,0,ok,0,,
low,ssh3,command_loop,2,40,4,grep -n root /etc/passwd,50.496092,100.00,0,ok,0,,
low,ssh3,command_loop,2,41,4,grep -n root /etc/passwd,50.495055,100.00,0,ok,0,,
low,ssh3,command_loop,2,42,4,grep -n root /etc/passwd,50.474292,100.00,0,ok,0,,
low,ssh3,command_loop,2,43,4,grep -n root /etc/passwd,50.465532,100.00,0,ok,0,,
low,ssh3,command_loop,2,44,4,grep -n root /etc/passwd,50.481979,100.00,0,ok,0,,
low,ssh3,command_loop,2,45,4,grep -n root /etc/passwd,50.528671,100.00,0,ok,0,,
low,ssh3,command_loop,2,46,4,grep -n root /etc/passwd,50.482461,100.00,0,ok,0,,
low,ssh3,command_loop,2,47,4,grep -n root /etc/passwd,50.481849,100.00,0,ok,0,,
low,ssh3,command_loop,2,48,4,grep -n root /etc/passwd,50.475774,100.00,0,ok,0,,
low,ssh3,command_loop,2,49,4,grep -n root /etc/passwd,50.486275,100.00,0,ok,0,,
low,ssh3,command_loop,2,50,4,grep -n root /etc/passwd,50.502315,100.00,0,ok,0,,
low,ssh3,command_loop,2,51,4,grep -n root /etc/passwd,50.469222,100.00,0,ok,0,,
low,ssh3,command_loop,2,52,4,grep -n root /etc/passwd,50.504112,100.00,0,ok,0,,
low,ssh3,command_loop,2,53,4,grep -n root /etc/passwd,50.579253,100.00,0,ok,0,,
low,ssh3,command_loop,2,54,4,grep -n root /etc/passwd,50.517706,100.00,0,ok,0,,
low,ssh3,command_loop,2,55,4,grep -n root /etc/passwd,50.493832,100.00,0,ok,0,,
low,ssh3,command_loop,2,56,4,grep -n root /etc/passwd,50.463882,100.00,0,ok,0,,
