scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,status,warmup,error_type,error_message
low,mosh,command_loop,2,34,2,df -h,80.258576,ok,0,,
low,mosh,command_loop,2,35,2,df -h,81.011211,ok,0,,
low,mosh,command_loop,2,36,2,df -h,79.691770,ok,0,,
low,mosh,command_loop,2,37,2,df -h,80.499446,ok,0,,
low,mosh,command_loop,2,38,2,df -h,80.384748,ok,0,,
low,mosh,command_loop,2,39,2,df -h,80.278867,ok,0,,
low,mosh,command_loop,2,40,2,df -h,80.171717,ok,0,,
low,mosh,command_loop,2,41,2,df -h,81.195104,ok,0,,
low,mosh,command_loop,2,42,2,df -h,80.071000,ok,0,,
low,mosh,command_loop,2,43,2,df -h,80.853276,ok,0,,
low,mosh,command_loop,2,44,2,df -h,80.195166,ok,0,,
low,mosh,command_loop,2,45,2,df -h,79.790772,ok,0,,
low,mosh,command_loop,2,46,2,df -h,81.111041,ok,0,,
low,mosh,command_loop,2,47,2,df -h,79.834705,ok,0,,
low,mosh,command_loop,2,48,2,df -h,81.279615,ok,0,,
low,mosh,command_loop,2,49,2,df -h,80.534054,ok,0,,
low,mosh,command_loop,2,50,2,df -h,80.831526,ok,0,,
low,mosh,command_loop,3,1,2,df -h,80.035898,ok,1,,
low,mosh,command_loop,3,2,2,df -h,80.016551,ok,1,,
low,mosh,command_loop,3,3,2,df -h,81.274532,ok,1,,
low,mosh,command_loop,3,4,2,df -h,80.638068,ok,0,,
low,mosh,command_loop,3,5,2,df -h,80.216967,ok,0,,
low,mosh,command_loop,3,6,2,df -h,81.144014,ok,0,,
low,mosh,command_loop,3,7,2,df -h,79.983265,ok,0,,
low,mosh,command_loop,3,8,2,df -h,81.033519,ok,0,,
low,mosh,command_loop,3,9,2,df -h,80.073348,ok,0,,
low,mosh,command_loop,3,10,2,df -h,80.798906,ok,0,,
low,mosh,command_loop,3,11,2,df -h,80.880794,ok,0,,
low,mosh,command_loop,3,12,2,df -h,80.638590,ok,0,,
low,mosh,command_loop,3,13,2,df -h,80.615928,ok,0,,
low,mosh,command_loop,3,14,2,df -h,80.666317,ok,0,,
low,mosh,command_loop,3,15,2,df -h,80.282203,ok,0,,
low,mosh,command_loop,3,16,2,df -h,81.071346,ok,0,,
low,mosh,command_loop,3,17,2,df -h,80.402865,ok,0,,
low,mosh,command_loop,3,18,2,df -h,80.206728,ok,0,,
low,mosh,command_loop,3,19,2,df -h,80.046587,ok,0,,
low,mosh,command_loop,3,20,2,df -h,81.285883,ok,0,,
low,mosh,command_loop,3,21,2,df -h,80.381596,ok,0,,
low,mosh,command_loop,3,22,2,df -h,80.268914,ok,0,,
low,mosh,command_loop,3,23,2,df -h,79.769264,ok,0,,
low,mosh,command_loop,3,24,2,df -h,80.933673,ok,0,,
low,mosh,command_loop,3,25,2,df -h,80.947277,ok,0,,
low,mosh,command_loop,3,26,2,df -h,79.986084,ok,0,,
low,mosh,command_loop,3,27,2,df -h,80.859391,ok,0,,
low,mosh,command_loop,3,28,2,df -h,80.932464,ok,0,,
low,mosh,command_loop,3,29,2,df -h,79.855302,ok,0,,
low,mosh,command_loop,3,30,2,df -h,81.262050,ok,0,,
low,mosh,command_loop,3,31,2,df -h,80.347233,ok,0,,
low,mosh,command_loop,3,32,2,df -h,80.714830,ok,0,,
low,mosh,command_loop,3,33,2,df -h,80.805690,ok,0,,
low,mosh,command_loop,3,34,2,df -h,80.617480,ok,0,,
low,mosh,command_loop,3,35,2,df -h,79.986157,ok,0,,
low,mosh,command_loop,3,36,2,df -h,80.935150,ok,0,,
low,mosh,command_loop,3,37,2,df -h,81.089266,ok,0,,
low,mosh,command_loop,3,38,2,df -h,80.063472,ok,0,,
low,mosh,command_loop,3,39,2,df -h,80.776398,ok,0,,
low,mosh,command_loop,3,40,2,df -h,82.418897,ok,0,,
low,mosh,command_loop,3,41,2,df -h,81.305453,ok,0,,
low,mosh,command_loop,3,42,2,df -h,79.787928,ok,0,,
low,mosh,command_loop,3,43,2,df -h,80.024471,ok,0,,
low,mosh,command_loop,3,44,2,df -h,80.157321,ok,0,,
low,mosh,command_loop,3,45,2,df -h,80.260540,ok,0,,
low,mosh,command_loop,3,46,2,df -h,83.098117,ok,0,,
low,mosh,command_loop,3,47,2,df -h,80.560062,ok,0,,
low,mosh,command_loop,3,48,2,df -h,80.767519,ok,0,,
low,mosh,command_loop,3,49,2,df -h,81.184742,ok,0,,
low,mosh,command_loop,3,50,2,df -h,81.083102,ok,0,,
low,mosh,command_loop,4,1,2,df -h,79.789050,ok,1,,
low,mosh,command_loop,4,2,2,df -h,79.812913,ok,1,,
low,mosh,command_loop,4,3,2,df -h,80.968482,ok,1,,
low,mosh,command_loop,4,4,2,df -h,80.841467,ok,0,,
low,mosh,command_loop,4,5,2,df -h,82.679639,ok,0,,
low,mosh,command_loop,4,6,2,df -h,80.371813,ok,0,,
low,mosh,command_loop,4,7,2,df -h,81.427245,ok,0,,
low,mosh,command_loop,4,8,2,df -h,80.354022,ok,0,,
low,mosh,command_loop,4,9,2,df -h,80.403140,ok,0,,
low,mosh,command_loop,4,10,2,df -h,81.044529,ok,0,,
low,mosh,command_loop,4,11,2,df -h,79.933405,ok,0,,
low,mosh,command_loop,4,12,2,df -h,79.738816,ok,0,,
low,mosh,command_loop,4,13,2,df -h,81.102120,ok,0,,
low,mosh,command_loop,4,14,2,df -h,81.761195,ok,0,,
low,mosh,command_loop,4,15,2,df -h,80.403160,ok,0,,
low,mosh,command_loop,4,16,2,df -h,80.171360,ok,0,,
low,mosh,command_loop,4,17,2,df -h,80.446255,ok,0,,
low,mosh,command_loop,4,18,2,df -h,80.727457,ok,0,,
low,mosh,command_loop,4,19,2,df -h,80.612895,ok,0,,
low,mosh,command_loop,4,20,2,df -h,81.026074,ok,0,,
low,mosh,command_loop,4,21,2,df -h,80.946122,ok,0,,
low,mosh,command_loop,4,22,2,df -h,81.260974,ok,0,,
low,mosh,command_loop,4,23,2,df -h,81.351206,ok,0,,
low,mosh,command_loop,4,24,2,df -h,81.458956,ok,0,,
low,mosh,command_loop,4,25,2,df -h,81.240273,ok,0,,
low,mosh,command_loop,4,26,2,df -h,80.511876,ok,0,,
low,mosh,command_loop,4,27,2,df -h,80.622579,ok,0,,
low,mosh,command_loop,4,28,2,df -h,80.522053,ok,0,,
low,mosh,command_loop,4,29,2,df -h,80.316467,ok,0,,
low,mosh,command_loop,4,30,2,df -h,80.162059,ok,0,,
low,mosh,command_loop,4,31,2,df -h,82.010540,ok,0,,
low,mosh,command_loop,4,32,2,df -h,80.891170,ok,0,,
low,mosh,command_loop,4,33,2,df -h,81.174375,ok,0,,
low,mosh,command_loop,4,34,2,df -h,81.037188,ok,0,,
low,mosh,command_loop,4,35,2,df -h,81.071813,ok,0,,
low,mosh,command_loop,4,36,2,df -h,81.023742,ok,0,,
low,mosh,command_loop,4,37,2,df -h,81.164137,ok,0,,
low,mosh,command_loop,4,38,2,df -h,80.237433,ok,0,,
low,mosh,command_loop,4,39,2,df -h,81.265227,ok,0,,
low,mosh,command_loop,4,40,2,df -h,80.013632,ok,0,,
low,mosh,command_loop,4,41,2,df -h,79.990533,ok,0,,
low,mosh,command_loop,4,42,2,df -h,80.187284,ok,0,,
low,mosh,command_loop,4,43,2,df -h,81.189926,ok,0,,
low,mosh,command_loop,4,44,2,df -h,80.123849,ok,0,,
low,mosh,command_loop,4,45,2,df -h,80.445925,ok,0,,
low,mosh,command_loop,4,46,2,df -h,81.548470,ok,0,,
low,mosh,command_loop,4,47,2,df -h,81.254210,ok,0,,
low,mosh,command_loop,4,48,2,df -h,80.207310,ok,0,,
low,mosh,command_loop,4,49,2,df -h,81.190496,ok,0,,
low,mosh,command_loop,4,50,2,df -h,80.956599,ok,0,,
low,mosh,command_loop,5,1,2,df -h,80.701347,ok,1,,
low,mosh,command_loop,5,2,2,df -h,81.554977,ok,1,,
low,mosh,command_loop,5,3,2,df -h,80.798520,ok,1,,
low,mosh,command_loop,5,4,2,df -h,79.963726,ok,0,,
low,mosh,command_loop,5,5,2,df -h,80.802198,ok,0,,
low,mosh,command_loop,5,6,2,df -h,80.849909,ok,0,,
low,mosh,command_loop,5,7,2,df -h,80.775570,ok,0,,
low,mosh,command_loop,5,8,2,df -h,81.511947,ok,0,,
low,mosh,command_loop,5,9,2,df -h,80.389101,ok,0,,
low,mosh,command_loop,5,10,2,df -h,81.104359,ok,0,,
low,mosh,command_loop,5,11,2,df -h,81.194245,ok,0,,
low,mosh,command_loop,5,12,2,df -h,80.499451,ok,0,,
low,mosh,command_loop,5,13,2,df -h,81.082111,ok,0,,
low,mosh,command_loop,5,14,2,df -h,80.269615,ok,0,,
low,mosh,command_loop,5,15,2,df -h,80.892523,ok,0,,
low,mosh,command_loop,5,16,2,df -h,81.027419,ok,0,,
low,mosh,command_loop,5,17,2,df -h,80.794741,ok,0,,
low,mosh,command_loop,5,18,2,df -h,80.369502,ok,0,,
low,mosh,command_loop,5,19,2,df -h,80.392712,ok,0,,
low,mosh,command_loop,5,20,2,df -h,80.167189,ok,0,,
low,mosh,command_loop,5,21,2,df -h,80.188886,ok,0,,
low,mosh,command_loop,5,22,2,df -h,81.353163,ok,0,,
low,mosh,command_loop,5,23,2,df -h,80.432172,ok,0,,
low,mosh,command_loop,5,24,2,df -h,81.793318,ok,0,,
low,mosh,command_loop,5,25,2,df -h,79.760452,ok,0,,
low,mosh,command_loop,5,26,2,df -h,79.724513,ok,0,,
low,mosh,command_loop,5,27,2,df -h,81.193404,ok,0,,
low,mosh,command_loop,5,28,2,df -h,80.061858,ok,0,,
low,mosh,command_loop,5,29,2,df -h,80.922956,ok,0,,
low,mosh,command_loop,5,30,2,df -h,81.199694,ok,0,,
low,mosh,command_loop,5,31,2,df -h,80.672764,ok,0,,
low,mosh,command_loop,5,32,2,df -h,80.078002,ok,0,,
low,mosh,command_loop,5,33,2,df -h,81.554850,ok,0,,
low,mosh,command_loop,5,34,2,df -h,80.560758,ok,0,,
low,mosh,command_loop,5,35,2,df -h,80.481229,ok,0,,
low,mosh,command_loop,5,36,2,df -h,81.276253,ok,0,,
low,mosh,command_loop,5,37,2,df -h,81.168865,ok,0,,
low,mosh,command_loop,5,38,2,df -h,81.024755,ok,0,,
low,mosh,command_loop,5,39,2,df -h,79.953600,ok,0,,
low,mosh,command_loop,5,40,2,df -h,80.824071,ok,0,,
low,mosh,command_loop,5,41,2,df -h,81.244022,ok,0,,
low,mosh,command_loop,5,42,2,df -h,80.106641,ok,0,,
low,mosh,command_loop,5,43,2,df -h,79.991543,ok,0,,
low,mosh,command_loop,5,44,2,df -h,79.833479,ok,0,,
low,mosh,command_loop,5,45,2,df -h,80.005711,ok,0,,
low,mosh,command_loop,5,46,2,df -h,80.109877,ok,0,,
low,mosh,command_loop,5,47,2,df -h,82.923914,ok,0,,
low,mosh,command_loop,5,48,2,df -h,79.939776,ok,0,,
