protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,interactive_shell,2,11,213.453687,ok,,
ssh,interactive_shell,2,12,263.027326,ok,,
ssh,interactive_shell,2,13,733.860627,ok,,
ssh,interactive_shell,2,14,256.752321,ok,,
ssh,interactive_shell,2,15,296.056957,ok,,
ssh,interactive_shell,2,16,166.242591,ok,,
ssh,interactive_shell,2,17,483.246886,ok,,
ssh,interactive_shell,2,18,245.881949,ok,,
ssh,interactive_shell,2,19,214.870327,ok,,
ssh,interactive_shell,2,20,256.947301,ok,,
ssh,interactive_shell,2,21,193.506934,ok,,
ssh,interactive_shell,2,22,207.267643,ok,,
ssh,interactive_shell,2,23,226.794600,ok,,
ssh,interactive_shell,2,24,283.644907,ok,,
ssh,interactive_shell,2,25,207.103940,ok,,
ssh,interactive_shell,2,26,207.144162,ok,,
ssh,interactive_shell,2,27,186.186211,ok,,
ssh,interactive_shell,2,28,251.694197,ok,,
ssh,interactive_shell,2,29,250.601073,ok,,
ssh,interactive_shell,2,30,260.322246,ok,,
ssh,interactive_shell,2,31,249.898984,ok,,
ssh,interactive_shell,2,32,207.824733,ok,,
ssh,interactive_shell,2,33,508.782218,ok,,
ssh,interactive_shell,2,34,278.420229,ok,,
ssh,interactive_shell,2,35,234.625487,ok,,
ssh,interactive_shell,2,36,265.024000,ok,,
ssh,interactive_shell,2,37,198.115744,ok,,
ssh,interactive_shell,2,38,273.624993,ok,,
ssh,interactive_shell,2,39,254.947828,ok,,
ssh,interactive_shell,2,40,413.505660,ok,,
ssh,interactive_shell,2,41,456.997533,ok,,
ssh,interactive_shell,2,42,194.777890,ok,,
ssh,interactive_shell,2,43,233.261419,ok,,
ssh,interactive_shell,2,44,218.893991,ok,,
ssh,interactive_shell,2,45,311.655579,ok,,
ssh,interactive_shell,2,46,215.039325,ok,,
ssh,interactive_shell,2,47,250.341740,ok,,
ssh,interactive_shell,2,48,274.853023,ok,,
ssh,interactive_shell,2,49,204.475655,ok,,
ssh,interactive_shell,2,50,207.926027,ok,,
ssh,interactive_shell,2,51,224.833497,ok,,
ssh,interactive_shell,2,52,375.440906,ok,,
ssh,interactive_shell,2,53,177.678198,ok,,
ssh,interactive_shell,2,54,229.406678,ok,,
ssh,interactive_shell,2,55,711.105807,ok,,
ssh,interactive_shell,2,57,215.179503,ok,,
ssh,interactive_shell,2,58,351.922681,ok,,
ssh,interactive_shell,2,59,247.442191,ok,,
ssh,interactive_shell,2,60,252.630147,ok,,
ssh,interactive_shell,2,61,341.158328,ok,,
ssh,interactive_shell,2,62,192.961023,ok,,
ssh,interactive_shell,2,63,661.028577,ok,,
ssh,interactive_shell,2,64,266.231855,ok,,
ssh,interactive_shell,2,65,302.361079,ok,,
ssh,interactive_shell,2,66,243.608043,ok,,
ssh,interactive_shell,2,67,222.555298,ok,,
ssh,interactive_shell,2,68,189.174523,ok,,
ssh,interactive_shell,2,69,269.330117,ok,,
ssh,interactive_shell,2,70,413.360775,ok,,
ssh,interactive_shell,2,71,469.741009,ok,,
ssh,interactive_shell,2,72,268.221456,ok,,
ssh,interactive_shell,2,73,454.466623,ok,,
ssh,interactive_shell,2,74,202.641010,ok,,
ssh,interactive_shell,2,75,227.063367,ok,,
ssh,interactive_shell,2,76,211.271466,ok,,
ssh,interactive_shell,2,77,244.481520,ok,,
ssh,interactive_shell,2,78,260.452883,ok,,
ssh,interactive_shell,2,79,242.251049,ok,,
ssh,interactive_shell,2,80,260.262681,ok,,
ssh,interactive_shell,2,81,251.499799,ok,,
ssh,interactive_shell,2,82,279.891414,ok,,
ssh,interactive_shell,2,83,346.233559,ok,,
ssh,interactive_shell,2,84,200.858704,ok,,
ssh,interactive_shell,2,85,248.009390,ok,,
ssh,interactive_shell,2,86,262.250633,ok,,
ssh,interactive_shell,2,87,222.918148,ok,,
