scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,status,warmup,error_type,error_message
default,mosh,command_loop,7,15,2,df -h,109.973315,ok,0,,
default,mosh,command_loop,7,16,2,df -h,110.544718,ok,0,,
default,mosh,command_loop,7,17,2,df -h,110.808783,ok,0,,
default,mosh,command_loop,7,18,2,df -h,110.667313,ok,0,,
default,mosh,command_loop,7,19,2,df -h,128.698867,ok,0,,
default,mosh,command_loop,7,20,2,df -h,113.235921,ok,0,,
default,mosh,command_loop,7,21,2,df -h,112.415855,ok,0,,
default,mosh,command_loop,7,22,2,df -h,117.892516,ok,0,,
default,mosh,command_loop,7,23,2,df -h,117.946755,ok,0,,
default,mosh,command_loop,7,24,2,df -h,118.039772,ok,0,,
default,mosh,command_loop,7,25,2,df -h,120.286881,ok,0,,
default,mosh,command_loop,7,26,2,df -h,114.219156,ok,0,,
default,mosh,command_loop,7,27,2,df -h,113.999362,ok,0,,
default,mosh,command_loop,7,28,2,df -h,112.035537,ok,0,,
default,mosh,command_loop,7,29,2,df -h,112.749707,ok,0,,
default,mosh,command_loop,7,30,2,df -h,111.137777,ok,0,,
default,mosh,command_loop,7,31,2,df -h,124.895734,ok,0,,
default,mosh,command_loop,7,32,2,df -h,116.146196,ok,0,,
default,mosh,command_loop,7,33,2,df -h,128.135752,ok,0,,
default,mosh,command_loop,7,34,2,df -h,110.560056,ok,0,,
default,mosh,command_loop,7,35,2,df -h,114.243364,ok,0,,
default,mosh,command_loop,7,36,2,df -h,114.041287,ok,0,,
default,mosh,command_loop,7,37,2,df -h,147.517814,ok,0,,
default,mosh,command_loop,7,38,2,df -h,110.977395,ok,0,,
default,mosh,command_loop,7,39,2,df -h,122.673699,ok,0,,
default,mosh,command_loop,7,40,2,df -h,112.081199,ok,0,,
default,mosh,command_loop,7,41,2,df -h,110.863540,ok,0,,
default,mosh,command_loop,7,42,2,df -h,110.401921,ok,0,,
default,mosh,command_loop,7,43,2,df -h,110.694200,ok,0,,
default,mosh,command_loop,7,44,2,df -h,130.006694,ok,0,,
default,mosh,command_loop,7,45,2,df -h,113.042620,ok,0,,
default,mosh,command_loop,7,46,2,df -h,114.918232,ok,0,,
default,mosh,command_loop,7,47,2,df -h,121.715830,ok,0,,
default,mosh,command_loop,7,48,2,df -h,113.523427,ok,0,,
default,mosh,command_loop,7,49,2,df -h,132.270738,ok,0,,
default,mosh,command_loop,7,50,2,df -h,113.733972,ok,0,,
default,mosh,command_loop,8,1,2,df -h,117.561436,ok,1,,
default,mosh,command_loop,8,2,2,df -h,125.559550,ok,1,,
default,mosh,command_loop,8,3,2,df -h,116.143616,ok,1,,
default,mosh,command_loop,8,4,2,df -h,109.934721,ok,0,,
default,mosh,command_loop,8,5,2,df -h,113.146400,ok,0,,
default,mosh,command_loop,8,6,2,df -h,127.577153,ok,0,,
default,mosh,command_loop,8,7,2,df -h,112.723597,ok,0,,
default,mosh,command_loop,8,8,2,df -h,130.536287,ok,0,,
default,mosh,command_loop,8,9,2,df -h,110.668754,ok,0,,
default,mosh,command_loop,8,10,2,df -h,126.482982,ok,0,,
default,mosh,command_loop,8,11,2,df -h,112.738173,ok,0,,
default,mosh,command_loop,8,12,2,df -h,128.001839,ok,0,,
default,mosh,command_loop,8,13,2,df -h,118.828565,ok,0,,
default,mosh,command_loop,8,14,2,df -h,115.698116,ok,0,,
default,mosh,command_loop,8,15,2,df -h,115.646140,ok,0,,
default,mosh,command_loop,8,16,2,df -h,111.323946,ok,0,,
default,mosh,command_loop,8,17,2,df -h,109.408990,ok,0,,
default,mosh,command_loop,8,18,2,df -h,110.498980,ok,0,,
default,mosh,command_loop,8,19,2,df -h,124.661161,ok,0,,
default,mosh,command_loop,8,20,2,df -h,110.708707,ok,0,,
default,mosh,command_loop,8,21,2,df -h,111.050113,ok,0,,
default,mosh,command_loop,8,22,2,df -h,111.992096,ok,0,,
default,mosh,command_loop,8,23,2,df -h,112.026788,ok,0,,
default,mosh,command_loop,8,24,2,df -h,110.859824,ok,0,,
default,mosh,command_loop,8,25,2,df -h,115.121825,ok,0,,
default,mosh,command_loop,8,26,2,df -h,111.201314,ok,0,,
default,mosh,command_loop,8,27,2,df -h,110.701379,ok,0,,
default,mosh,command_loop,8,28,2,df -h,111.245445,ok,0,,
default,mosh,command_loop,8,29,2,df -h,115.253284,ok,0,,
default,mosh,command_loop,8,30,2,df -h,124.710254,ok,0,,
default,mosh,command_loop,8,31,2,df -h,112.810527,ok,0,,
default,mosh,command_loop,8,32,2,df -h,111.936225,ok,0,,
default,mosh,command_loop,8,33,2,df -h,111.356014,ok,0,,
default,mosh,command_loop,8,34,2,df -h,114.111158,ok,0,,
