scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,status,warmup,error_type,error_message
medium,mosh,command_loop,2,32,2,df -h,170.531885,ok,0,,
medium,mosh,command_loop,2,33,2,df -h,155.295176,ok,0,,
medium,mosh,command_loop,2,34,2,df -h,160.213218,ok,0,,
medium,mosh,command_loop,2,35,2,df -h,154.190335,ok,0,,
medium,mosh,command_loop,2,36,2,df -h,164.819540,ok,0,,
medium,mosh,command_loop,2,37,2,df -h,161.932486,ok,0,,
medium,mosh,command_loop,2,38,2,df -h,169.069151,ok,0,,
medium,mosh,command_loop,2,39,2,df -h,165.360201,ok,0,,
medium,mosh,command_loop,2,40,2,df -h,167.042866,ok,0,,
medium,mosh,command_loop,2,41,2,df -h,155.834759,ok,0,,
medium,mosh,command_loop,2,42,2,df -h,156.086552,ok,0,,
medium,mosh,command_loop,2,43,2,df -h,163.635496,ok,0,,
medium,mosh,command_loop,2,44,2,df -h,155.724065,ok,0,,
medium,mosh,command_loop,2,45,2,df -h,151.852330,ok,0,,
medium,mosh,command_loop,2,46,2,df -h,172.949244,ok,0,,
medium,mosh,command_loop,2,47,2,df -h,447.524043,ok,0,,
medium,mosh,command_loop,2,48,2,df -h,198.317847,ok,0,,
medium,mosh,command_loop,2,49,2,df -h,159.626195,ok,0,,
medium,mosh,command_loop,2,50,2,df -h,163.955351,ok,0,,
medium,mosh,command_loop,3,1,2,df -h,149.642249,ok,1,,
medium,mosh,command_loop,3,2,2,df -h,172.616290,ok,1,,
medium,mosh,command_loop,3,3,2,df -h,154.345135,ok,1,,
medium,mosh,command_loop,3,4,2,df -h,161.656910,ok,0,,
medium,mosh,command_loop,3,5,2,df -h,164.402325,ok,0,,
medium,mosh,command_loop,3,6,2,df -h,445.368240,ok,0,,
medium,mosh,command_loop,3,7,2,df -h,191.601563,ok,0,,
medium,mosh,command_loop,3,8,2,df -h,163.114920,ok,0,,
medium,mosh,command_loop,3,9,2,df -h,156.633297,ok,0,,
medium,mosh,command_loop,3,10,2,df -h,160.864713,ok,0,,
medium,mosh,command_loop,3,11,2,df -h,164.841152,ok,0,,
medium,mosh,command_loop,3,12,2,df -h,158.115744,ok,0,,
medium,mosh,command_loop,3,13,2,df -h,156.661845,ok,0,,
